anio,cat_inac,cat_ocup,ch03,ch04,ch06,ch07,ch08,ch12,ch13,ch14,codusu,estado,ipcf,itf,miembros_hogar,nivel_ed,nro_hogar,pondera,pp03d,pp04a,pp04c,pp10a,pp3e_tot,pp3e_tot_missing,pp3f_tot,pp3f_tot_missing,lp_pc,pobre
2025,3.0,0.0,3.0,2.0,15.0,5.0,1.0,4.0,2.0,3.0,TQRMNOQUWHMMKQCDEFLID00880784,3.0,390000.0,1950000.0,5.0,3.0,1.0,486.0,,,,,,0,,0,365177.0,0
2025,3.0,0.0,3.0,1.0,12.0,5.0,1.0,2.0,2.0,6.0,TQRMNOQUWHMMKQCDEFLID00880784,3.0,390000.0,1950000.0,5.0,1.0,1.0,486.0,,,,,,0,,0,365177.0,0
2025,5.0,0.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,,TQRMNOQUWHMMKQCDEFLID00880784,4.0,390000.0,1950000.0,5.0,7.0,1.0,486.0,,,,,,0,,0,365177.0,0
2025,3.0,0.0,5.0,2.0,7.0,5.0,4.0,3.0,2.0,1.0,TQRMNORXVHJOMOCDEGJBF00876866,4.0,240000.0,720000.0,3.0,1.0,1.0,1116.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,1.0,2.0,54.0,3.0,1.0,4.0,2.0,2.0,TQRMNORQQHKMMPCDEGJBF00858456,1.0,165454.8,827274.0,5.0,3.0,1.0,1131.0,0.0,2.0,7.0,,16.0,0,0.0,0,365177.0,1
2025,0.0,3.0,3.0,2.0,28.0,5.0,1.0,5.0,2.0,0.0,TQRMNORQQHKMMPCDEGJBF00858456,1.0,165454.8,827274.0,5.0,3.0,1.0,1131.0,0.0,2.0,0.0,,24.0,0,0.0,0,365177.0,1
2025,3.0,0.0,3.0,1.0,7.0,5.0,1.0,2.0,2.0,2.0,TQRMNORWWHKOKRCDEIKAH00861634,4.0,0.0,0.0,5.0,1.0,1.0,868.0,,,,,,0,,0,365177.0,1
2025,4.0,0.0,1.0,2.0,70.0,2.0,1.0,6.0,1.0,,TQRMNOPQWHKNKSCDEIKAH00857226,3.0,514000.0,1028000.0,2.0,6.0,1.0,548.0,,,,,,0,,0,365177.0,0
2025,4.0,0.0,2.0,1.0,71.0,2.0,1.0,4.0,2.0,3.0,TQRMNOPQWHKNKSCDEIKAH00857226,3.0,514000.0,1028000.0,2.0,3.0,1.0,548.0,,,,,,0,,0,365177.0,0
2025,4.0,0.0,1.0,2.0,39.0,2.0,4.0,3.0,2.0,6.0,TQRMNOPQRHLOMNCDEGJBF00852939,3.0,106236.4,531182.0,5.0,1.0,2.0,809.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,2.0,1.0,41.0,2.0,4.0,3.0,2.0,6.0,TQRMNOPQRHLOMNCDEGJBF00852939,1.0,106236.4,531182.0,5.0,1.0,2.0,809.0,0.0,2.0,99.0,,40.0,0,0.0,0,365177.0,1
2025,3.0,0.0,3.0,1.0,18.0,5.0,4.0,6.0,2.0,2.0,TQRMNOPQRHLOMNCDEGJBF00852939,3.0,106236.4,531182.0,5.0,5.0,2.0,809.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,3.0,2.0,13.0,5.0,4.0,5.0,2.0,0.0,TQRMNOPQRHLOMNCDEGJBF00852939,3.0,106236.4,531182.0,5.0,3.0,2.0,809.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,3.0,2.0,8.0,5.0,4.0,3.0,2.0,4.0,TQRMNOPQRHLOMNCDEGJBF00852939,4.0,106236.4,531182.0,5.0,1.0,2.0,809.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,1.0,1.0,52.0,3.0,1.0,4.0,1.0,,TQRMNOQRQHKMMNCDEGJBF00857009,1.0,1790000.0,1790000.0,1.0,4.0,1.0,675.0,0.0,2.0,3.0,,25.0,0,0.0,0,365177.0,0
2025,1.0,0.0,1.0,2.0,84.0,4.0,1.0,2.0,1.0,,TQRMNORXVHJOMOCDEGJBF00876866,3.0,240000.0,720000.0,3.0,2.0,1.0,1116.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,3.0,2.0,55.0,5.0,4.0,4.0,2.0,4.0,TQRMNORXVHJOMOCDEGJBF00876866,1.0,240000.0,720000.0,3.0,3.0,1.0,1116.0,0.0,2.0,2.0,,15.0,0,0.0,0,365177.0,1
2025,0.0,2.0,1.0,2.0,41.0,1.0,1.0,7.0,1.0,,TQRMNORRSHJMLLCDEIMBF00877283,1.0,600000.0,2400000.0,4.0,6.0,1.0,206.0,2.0,2.0,1.0,,20.0,0,20.0,0,365177.0,0
2025,0.0,3.0,2.0,1.0,40.0,1.0,1.0,5.0,1.0,,TQRMNORRSHJMLLCDEIMBF00877283,1.0,600000.0,2400000.0,4.0,4.0,1.0,206.0,2.0,2.0,6.0,,54.0,0,24.0,0,365177.0,0
2025,5.0,0.0,3.0,1.0,5.0,5.0,1.0,3.0,2.0,0.0,TQRMNORRSHJMLLCDEIMBF00877283,4.0,600000.0,2400000.0,4.0,1.0,1.0,206.0,,,,,,0,,0,365177.0,0
2025,5.0,0.0,3.0,2.0,3.0,5.0,1.0,0.0,0.0,,TQRMNORRSHJMLLCDEIMBF00877283,4.0,600000.0,2400000.0,4.0,7.0,1.0,206.0,,,,,,0,,0,365177.0,0
2025,4.0,0.0,3.0,2.0,18.0,5.0,1.0,4.0,1.0,,TQRMNOPSRHKNKMCDEIOAH00861037,3.0,423333.33,1270000.0,3.0,4.0,1.0,79.0,,,,,,0,,0,365177.0,0
2025,4.0,0.0,3.0,1.0,20.0,5.0,1.0,4.0,1.0,,TQRMNOPSRHKNKMCDEIOAH00861037,3.0,423333.33,1270000.0,3.0,4.0,1.0,79.0,,,,,,0,,0,365177.0,0
2025,0.0,3.0,1.0,1.0,59.0,2.0,1.0,2.0,1.0,,TQRMNOPYPHJMKNCDEIOAH00877346,1.0,306000.0,1530000.0,5.0,2.0,1.0,114.0,0.0,1.0,99.0,,40.0,0,0.0,0,365177.0,1
2025,4.0,0.0,2.0,2.0,54.0,2.0,1.0,2.0,1.0,,TQRMNOPYPHJMKNCDEIOAH00877346,3.0,306000.0,1530000.0,5.0,2.0,1.0,114.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,3.0,1.0,32.0,5.0,4.0,4.0,2.0,4.0,TQRMNOPYPHJMKNCDEIOAH00877346,1.0,306000.0,1530000.0,5.0,3.0,1.0,114.0,0.0,2.0,3.0,,8.0,0,0.0,0,365177.0,1
2025,3.0,0.0,3.0,2.0,15.0,5.0,1.0,4.0,2.0,3.0,TQRMNOPYPHJMKNCDEIOAH00877346,3.0,306000.0,1530000.0,5.0,3.0,1.0,114.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,3.0,2.0,10.0,5.0,1.0,2.0,2.0,5.0,TQRMNOPYPHJMKNCDEIOAH00877346,3.0,306000.0,1530000.0,5.0,1.0,1.0,114.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,1.0,2.0,33.0,1.0,1.0,6.0,2.0,1.0,TQRMNOPYXHLMKSCDEGJBF00857912,1.0,300000.0,1200000.0,4.0,5.0,1.0,816.0,0.0,2.0,10.0,,30.0,0,0.0,0,365177.0,1
2025,0.0,3.0,2.0,1.0,33.0,1.0,4.0,3.0,1.0,,TQRMNOPYXHLMKSCDEGJBF00857912,1.0,300000.0,1200000.0,4.0,3.0,1.0,816.0,0.0,2.0,6.0,,40.0,0,0.0,0,365177.0,1
2025,3.0,0.0,3.0,1.0,7.0,5.0,1.0,3.0,2.0,2.0,TQRMNOPYXHLMKSCDEGJBF00857912,4.0,300000.0,1200000.0,4.0,1.0,1.0,816.0,,,,,,0,,0,365177.0,1
2025,5.0,0.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,,TQRMNOPYXHLMKSCDEGJBF00857912,4.0,300000.0,1200000.0,4.0,7.0,1.0,816.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,3.0,2.0,17.0,5.0,1.0,4.0,2.0,5.0,TQRMNOQWXHKNKUCDEIOAH00857690,3.0,0.0,0.0,4.0,3.0,1.0,119.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,1.0,2.0,43.0,3.0,1.0,4.0,1.0,,TQRMNOQWRHMOKUCDEIOAH00880526,1.0,167500.0,670000.0,4.0,4.0,1.0,62.0,4.0,2.0,99.0,,30.0,0,20.0,0,365177.0,1
2025,0.0,3.0,3.0,1.0,22.0,5.0,4.0,4.0,1.0,,TQRMNOQWRHMOKUCDEIOAH00880526,1.0,167500.0,670000.0,4.0,4.0,1.0,62.0,0.0,2.0,99.0,,72.0,0,0.0,0,365177.0,1
2025,3.0,0.0,3.0,2.0,14.0,5.0,1.0,4.0,2.0,2.0,TQRMNOQWRHMOKUCDEIOAH00880526,3.0,167500.0,670000.0,4.0,3.0,1.0,62.0,,,,,,0,,0,365177.0,1
2025,0.0,2.0,3.0,2.0,23.0,5.0,4.0,4.0,1.0,,TQRMNOQWRHMOKUCDEIOAH00880526,2.0,167500.0,670000.0,4.0,4.0,1.0,62.0,,,,5.0,,0,,0,365177.0,1
2025,0.0,2.0,2.0,2.0,27.0,1.0,1.0,6.0,1.0,,TQRMNORYVHMLLLCDEIOAH00880527,1.0,0.0,0.0,2.0,6.0,1.0,93.0,0.0,2.0,1.0,,48.0,0,0.0,0,365177.0,1
2025,0.0,3.0,1.0,1.0,26.0,1.0,1.0,4.0,1.0,,TQRMNORYVHMLLLCDEIOAH00880527,1.0,0.0,0.0,2.0,4.0,1.0,93.0,0.0,2.0,99.0,,48.0,0,0.0,0,365177.0,1
2025,0.0,3.0,1.0,1.0,38.0,1.0,1.0,7.0,1.0,,TQRMNOSQWHLMKUCDEIOAH00856088,1.0,1525000.0,3050000.0,2.0,6.0,1.0,114.0,0.0,1.0,9.0,,0.0,0,0.0,0,365177.0,0
2025,0.0,3.0,2.0,2.0,48.0,1.0,1.0,6.0,1.0,,TQRMNOSQWHLMKUCDEIOAH00856088,1.0,1525000.0,3050000.0,2.0,6.0,1.0,114.0,0.0,1.0,10.0,,0.0,0,0.0,0,365177.0,0
2025,3.0,0.0,1.0,1.0,22.0,5.0,1.0,7.0,2.0,4.0,TQRMNOSWQHLKLMCDEFLID00876149,3.0,700000.0,700000.0,1.0,5.0,1.0,415.0,,,,,,0,,0,365177.0,0
2025,0.0,3.0,1.0,2.0,41.0,3.0,4.0,4.0,1.0,,TQRMNOPTXHKOLNCDEFLID00857913,1.0,0.0,0.0,7.0,4.0,1.0,459.0,2.0,2.0,0.0,,10.0,0,2.0,0,365177.0,1
2025,7.0,0.0,3.0,2.0,19.0,5.0,4.0,4.0,1.0,,TQRMNOPTXHKOLNCDEFLID00857913,3.0,0.0,0.0,7.0,4.0,1.0,459.0,,,,,,0,,0,365177.0,1
2025,5.0,0.0,3.0,2.0,4.0,5.0,4.0,1.0,2.0,0.0,TQRMNOPTXHKOLNCDEFLID00857913,4.0,0.0,0.0,7.0,7.0,1.0,459.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,3.0,1.0,25.0,1.0,4.0,4.0,1.0,,TQRMNOPTXHKOLNCDEFLID00857913,2.0,0.0,0.0,7.0,4.0,1.0,459.0,,,,2.0,,0,,0,365177.0,1
2025,0.0,2.0,1.0,2.0,35.0,1.0,4.0,7.0,1.0,,TQRMNOQSQHLKLMCDEFLID00851932,1.0,1360000.0,2720000.0,2.0,6.0,1.0,470.0,0.0,2.0,1.0,,20.0,0,0.0,0,365177.0,0
2025,0.0,3.0,2.0,1.0,36.0,1.0,1.0,7.0,1.0,,TQRMNOQSQHLKLMCDEFLID00851932,1.0,1360000.0,2720000.0,2.0,6.0,1.0,470.0,2.0,1.0,10.0,,30.0,0,6.0,0,365177.0,0
2025,3.0,0.0,3.0,1.0,8.0,5.0,4.0,2.0,2.0,2.0,TQRMNOSSTHJMKTCDEFIAH00880579,4.0,115600.0,578000.0,5.0,1.0,1.0,941.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,3.0,2.0,6.0,5.0,4.0,2.0,2.0,1.0,TQRMNOSSTHJMKTCDEFIAH00880579,4.0,115600.0,578000.0,5.0,1.0,1.0,941.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,1.0,2.0,31.0,1.0,4.0,2.0,1.0,,TQRMNOSSTHJMKTCDEFIAH00880579,2.0,115600.0,578000.0,5.0,2.0,1.0,941.0,,,,5.0,,0,,0,365177.0,1
2025,0.0,2.0,2.0,1.0,36.0,1.0,4.0,2.0,1.0,,TQRMNOSSTHJMKTCDEFIAH00880579,1.0,115600.0,578000.0,5.0,2.0,1.0,941.0,0.0,2.0,1.0,,12.0,0,0.0,0,365177.0,1
2025,3.0,0.0,3.0,2.0,13.0,5.0,4.0,4.0,2.0,2.0,TQRMNOSSTHJMKTCDEFIAH00880579,3.0,115600.0,578000.0,5.0,3.0,1.0,941.0,,,,,,0,,0,365177.0,1
2025,0.0,2.0,1.0,2.0,63.0,1.0,1.0,6.0,1.0,,TQRMNORUXHMLLMCDEIGED00880648,1.0,3050000.0,6100000.0,2.0,6.0,1.0,137.0,0.0,2.0,2.0,,44.0,0,0.0,0,365177.0,0
2025,0.0,2.0,2.0,1.0,64.0,1.0,12.0,8.0,2.0,3.0,TQRMNORUXHMLLMCDEIGED00880648,1.0,3050000.0,6100000.0,2.0,6.0,1.0,137.0,3.0,2.0,2.0,,44.0,0,10.0,0,365177.0,0
2025,0.0,2.0,1.0,2.0,35.0,2.0,4.0,6.0,2.0,2.0,TQRMNORQUHKNKRCDEIGED00857346,1.0,0.0,0.0,2.0,5.0,1.0,117.0,0.0,2.0,1.0,,18.0,0,0.0,0,365177.0,1
2025,0.0,3.0,2.0,1.0,39.0,2.0,1.0,7.0,1.0,,TQRMNORQUHKNKRCDEIGED00857346,1.0,0.0,0.0,2.0,6.0,1.0,117.0,0.0,1.0,12.0,,72.0,0,0.0,0,365177.0,1
2025,4.0,0.0,3.0,1.0,17.0,5.0,9.0,4.0,2.0,3.0,TQRMNOQWRHLOKMCDEFMDB00852067,3.0,130000.0,260000.0,2.0,3.0,1.0,104.0,,,,,,0,,0,365177.0,1
2025,4.0,0.0,1.0,1.0,81.0,3.0,1.0,4.0,2.0,3.0,TQRMNOSXPHLOKMCDEFMDB00852129,3.0,0.0,0.0,1.0,3.0,2.0,109.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,1.0,2.0,25.0,5.0,4.0,7.0,2.0,1.0,TQRMNOSQTHLLKNCDEFMDB00852194,3.0,50000.0,100000.0,2.0,5.0,1.0,420.0,,,,,,0,,0,365177.0,1
2025,5.0,0.0,3.0,1.0,5.0,5.0,4.0,1.0,2.0,0.0,TQRMNOSQTHLLKNCDEFMDB00852194,4.0,50000.0,100000.0,2.0,7.0,1.0,420.0,,,,,,0,,0,365177.0,1
2025,4.0,0.0,1.0,1.0,89.0,4.0,1.0,4.0,1.0,,TQRMNOQWRHLOKMCDEFMDB00852067,3.0,130000.0,260000.0,2.0,4.0,1.0,104.0,,,,,,0,,0,365177.0,1
2025,4.0,0.0,2.0,2.0,28.0,1.0,1.0,4.0,1.0,,TQRMNORSUHLMLQCDEFLID00851935,3.0,0.0,0.0,6.0,4.0,1.0,610.0,,,,,,0,,0,365177.0,1
2025,5.0,0.0,3.0,1.0,5.0,5.0,1.0,1.0,2.0,0.0,TQRMNORSUHLMLQCDEFLID00851935,4.0,0.0,0.0,6.0,7.0,1.0,610.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,3.0,2.0,8.0,5.0,1.0,2.0,2.0,3.0,TQRMNORSUHLMLQCDEFLID00851935,4.0,0.0,0.0,6.0,1.0,1.0,610.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,3.0,1.0,11.0,5.0,1.0,2.0,2.0,6.0,TQRMNORSUHLMLQCDEFLID00851935,3.0,0.0,0.0,6.0,1.0,1.0,610.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,1.0,1.0,33.0,1.0,1.0,4.0,1.0,,TQRMNORSUHLMLQCDEFLID00851935,1.0,0.0,0.0,6.0,4.0,1.0,610.0,0.0,1.0,99.0,,48.0,0,0.0,0,365177.0,1
2025,0.0,3.0,9.0,1.0,54.0,5.0,1.0,2.0,1.0,,TQRMNORSUHLMLQCDEFLID00851935,1.0,0.0,0.0,6.0,2.0,1.0,610.0,0.0,1.0,99.0,,28.0,0,0.0,0,365177.0,1
2025,0.0,3.0,1.0,1.0,34.0,2.0,1.0,4.0,2.0,3.0,TQRMNORSWHLMLQCDEFLID00851936,1.0,302400.0,1512000.0,5.0,3.0,1.0,725.0,0.0,2.0,3.0,,24.0,0,0.0,0,365177.0,1
2025,4.0,0.0,2.0,2.0,34.0,2.0,1.0,4.0,2.0,3.0,TQRMNORSWHLMLQCDEFLID00851936,3.0,302400.0,1512000.0,5.0,3.0,1.0,725.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,3.0,2.0,16.0,5.0,1.0,4.0,2.0,3.0,TQRMNORSWHLMLQCDEFLID00851936,3.0,302400.0,1512000.0,5.0,3.0,1.0,725.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,1.0,1.0,35.0,2.0,1.0,4.0,1.0,,TQRMNOUQPHKOLQCDEFLID00857917,1.0,466666.67,1400000.0,3.0,4.0,1.0,430.0,0.0,1.0,11.0,,48.0,0,0.0,0,365177.0,0
2025,0.0,2.0,2.0,2.0,34.0,2.0,1.0,7.0,1.0,,TQRMNOUQPHKOLQCDEFLID00857917,1.0,466666.67,1400000.0,3.0,6.0,1.0,430.0,0.0,2.0,1.0,,40.0,0,0.0,0,365177.0,0
2025,3.0,0.0,3.0,1.0,6.0,5.0,1.0,2.0,2.0,0.0,TQRMNOUQPHKOLQCDEFLID00857917,4.0,466666.67,1400000.0,3.0,1.0,1.0,430.0,,,,,,0,,0,365177.0,0
2025,0.0,2.0,1.0,1.0,48.0,1.0,1.0,5.0,1.0,,TQRMNOTPRHJMKRCDEGJBF00876934,1.0,970000.0,2910000.0,3.0,4.0,1.0,615.0,0.0,2.0,3.0,,45.0,0,0.0,0,365177.0,0
2025,0.0,2.0,1.0,1.0,64.0,5.0,4.0,2.0,2.0,3.0,TQRMNOQUUHMNKMCDEIMBF00880811,1.0,265000.0,530000.0,2.0,1.0,1.0,207.0,0.0,2.0,2.0,,2.0,0,0.0,0,365177.0,1
2025,0.0,2.0,8.0,1.0,64.0,5.0,4.0,2.0,2.0,3.0,TQRMNOQUUHMNKMCDEIMBF00880811,1.0,265000.0,530000.0,2.0,1.0,1.0,207.0,0.0,2.0,2.0,,4.0,0,0.0,0,365177.0,1
2025,0.0,3.0,3.0,2.0,26.0,5.0,4.0,5.0,1.0,,TQRMNORQQHKMMPCDEGJBF00858456,1.0,165454.8,827274.0,5.0,4.0,1.0,1131.0,0.0,2.0,12.0,,36.0,0,0.0,0,365177.0,1
2025,3.0,0.0,5.0,1.0,11.0,5.0,4.0,3.0,2.0,6.0,TQRMNORQQHKMMPCDEGJBF00858456,3.0,165454.8,827274.0,5.0,1.0,1.0,1131.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,5.0,1.0,9.0,5.0,4.0,3.0,2.0,4.0,TQRMNORQQHKMMPCDEGJBF00858456,4.0,165454.8,827274.0,5.0,1.0,1.0,1131.0,,,,,,0,,0,365177.0,1
2025,4.0,0.0,1.0,2.0,36.0,2.0,1.0,5.0,1.0,,TQRMNOSQYHKMMPCDEGJBF00858306,3.0,169500.0,678000.0,4.0,4.0,1.0,955.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,2.0,1.0,33.0,2.0,1.0,3.0,2.0,7.0,TQRMNOSQYHKMMPCDEGJBF00858306,1.0,169500.0,678000.0,4.0,2.0,1.0,955.0,0.0,2.0,7.0,,36.0,0,0.0,0,365177.0,1
2025,3.0,0.0,3.0,2.0,15.0,5.0,4.0,5.0,2.0,0.0,TQRMNOSQYHKMMPCDEGJBF00858306,3.0,169500.0,678000.0,4.0,3.0,1.0,955.0,,,,,,0,,0,365177.0,1
2025,5.0,0.0,3.0,2.0,5.0,5.0,1.0,1.0,2.0,0.0,TQRMNOSQYHKMMPCDEGJBF00858306,4.0,169500.0,678000.0,4.0,7.0,1.0,955.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,1.0,1.0,30.0,5.0,1.0,7.0,1.0,,TQRMNOSSXHJMLNCDEIGED00880839,1.0,1000000.0,1000000.0,1.0,6.0,1.0,177.0,0.0,2.0,11.0,,40.0,0,0.0,0,365177.0,0
2025,0.0,3.0,1.0,2.0,50.0,1.0,4.0,2.0,1.0,,TQRMNORPXHLMLLCDEIGED00854566,1.0,125000.0,250000.0,2.0,2.0,1.0,169.0,0.0,2.0,0.0,,15.0,0,0.0,0,365177.0,1
2025,0.0,2.0,2.0,1.0,36.0,1.0,4.0,2.0,1.0,,TQRMNORPXHLMLLCDEIGED00854566,1.0,125000.0,250000.0,2.0,2.0,1.0,169.0,0.0,2.0,1.0,,0.0,0,0.0,0,365177.0,1
2025,0.0,3.0,1.0,1.0,41.0,1.0,1.0,8.0,2.0,1.0,TQRMNORWWHLMLNCDEIGED00858119,1.0,1950000.0,3900000.0,2.0,6.0,2.0,150.0,0.0,2.0,10.0,,40.0,0,0.0,0,365177.0,0
2025,0.0,3.0,1.0,1.0,29.0,5.0,4.0,5.0,1.0,,TQRMNOPXWHKLLTCDEGJBF00859524,1.0,640000.0,640000.0,1.0,4.0,2.0,779.0,0.0,2.0,4.0,,54.0,0,0.0,0,365177.0,0
2025,4.0,0.0,4.0,2.0,27.0,1.0,4.0,4.0,1.0,,TQRMNOPTXHKOLNCDEFLID00857913,3.0,0.0,0.0,7.0,4.0,1.0,459.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,5.0,1.0,10.0,5.0,4.0,2.0,2.0,5.0,TQRMNOPTXHKOLNCDEFLID00857913,3.0,0.0,0.0,7.0,1.0,1.0,459.0,,,,,,0,,0,365177.0,1
2025,5.0,0.0,5.0,1.0,2.0,5.0,4.0,0.0,0.0,,TQRMNOPTXHKOLNCDEFLID00857913,4.0,0.0,0.0,7.0,7.0,1.0,459.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,1.0,1.0,48.0,1.0,1.0,4.0,1.0,,TQRMNOTRYHMOLMCDEFLID00880551,1.0,0.0,0.0,5.0,4.0,1.0,449.0,0.0,1.0,99.0,,30.0,0,0.0,0,365177.0,1
2025,0.0,3.0,2.0,2.0,45.0,1.0,1.0,6.0,1.0,,TQRMNOTRYHMOLMCDEFLID00880551,1.0,0.0,0.0,5.0,6.0,1.0,449.0,0.0,1.0,99.0,,25.0,0,0.0,0,365177.0,1
2025,5.0,0.0,3.0,2.0,5.0,5.0,1.0,1.0,2.0,0.0,TQRMNOTRYHMOLMCDEFLID00880551,4.0,0.0,0.0,5.0,7.0,1.0,449.0,,,,,,0,,0,365177.0,1
2025,5.0,0.0,3.0,1.0,3.0,5.0,1.0,0.0,0.0,,TQRMNOTRYHMOLMCDEFLID00880551,4.0,0.0,0.0,5.0,7.0,1.0,449.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,3.0,2.0,19.0,5.0,1.0,6.0,2.0,1.0,TQRMNOTRYHMOLMCDEFLID00880551,3.0,0.0,0.0,5.0,5.0,1.0,449.0,,,,,,0,,0,365177.0,1
2025,4.0,0.0,1.0,1.0,66.0,4.0,1.0,2.0,1.0,,TQRMNOTTSHLOLPCDEFLID00851934,3.0,0.0,0.0,2.0,2.0,1.0,304.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,3.0,1.0,26.0,5.0,1.0,4.0,2.0,1.0,TQRMNOTTSHLOLPCDEFLID00851934,1.0,0.0,0.0,2.0,3.0,1.0,304.0,0.0,2.0,99.0,,72.0,0,0.0,0,365177.0,1
2025,3.0,0.0,3.0,1.0,10.0,5.0,1.0,2.0,2.0,4.0,TQRMNOTXRHLMKMCDEIOAH00856076,3.0,0.0,0.0,4.0,1.0,1.0,155.0,,,,,,0,,0,365177.0,1
2025,1.0,0.0,1.0,1.0,79.0,2.0,1.0,2.0,1.0,,TQRMNOPSSHKNKMCDEIOAH00856926,3.0,236666.67,710000.0,3.0,2.0,1.0,132.0,,,,,,0,,0,365177.0,1
2025,1.0,0.0,2.0,2.0,77.0,2.0,1.0,2.0,1.0,,TQRMNOPSSHKNKMCDEIOAH00856926,3.0,236666.67,710000.0,3.0,2.0,1.0,132.0,,,,,,0,,0,365177.0,1
2025,6.0,0.0,3.0,1.0,50.0,5.0,1.0,2.0,1.0,,TQRMNOPSSHKNKMCDEIOAH00856926,3.0,236666.67,710000.0,3.0,2.0,1.0,132.0,,,,,,0,,0,365177.0,1
2025,1.0,0.0,1.0,1.0,63.0,1.0,1.0,4.0,1.0,,TQRMNOPYQHJMKNCDEIOAH00877225,3.0,950000.0,1900000.0,2.0,4.0,1.0,139.0,,,,,,0,,0,365177.0,0
2025,4.0,0.0,2.0,2.0,65.0,1.0,1.0,4.0,1.0,,TQRMNOPYQHJMKNCDEIOAH00877225,3.0,950000.0,1900000.0,2.0,4.0,1.0,139.0,,,,,,0,,0,365177.0,0
2025,0.0,2.0,1.0,2.0,62.0,3.0,2.0,6.0,1.0,,TQRMNOSPVHKMKPCDEIOAH00880604,1.0,0.0,0.0,2.0,6.0,1.0,102.0,0.0,2.0,1.0,,40.0,0,0.0,0,365177.0,1
2025,4.0,0.0,3.0,1.0,38.0,5.0,2.0,4.0,1.0,,TQRMNOSPVHKMKPCDEIOAH00880604,3.0,0.0,0.0,2.0,4.0,1.0,102.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,1.0,2.0,48.0,3.0,4.0,6.0,1.0,,TQRMNORYUHMMKNCDEIOAH00880605,1.0,336000.0,336000.0,1.0,6.0,1.0,98.0,2.0,2.0,0.0,,28.0,0,6.0,0,365177.0,1
2025,0.0,3.0,1.0,1.0,39.0,1.0,1.0,4.0,1.0,,TQRMNOTXRHLMKMCDEIOAH00856076,1.0,0.0,0.0,4.0,4.0,1.0,155.0,0.0,2.0,99.0,,50.0,0,0.0,0,365177.0,1
2025,0.0,2.0,2.0,2.0,39.0,1.0,1.0,6.0,1.0,,TQRMNOTXRHLMKMCDEIOAH00856076,1.0,0.0,0.0,4.0,6.0,1.0,155.0,0.0,2.0,1.0,,30.0,0,0.0,0,365177.0,1
2025,4.0,0.0,3.0,2.0,23.0,1.0,1.0,4.0,1.0,,TQRMNOTVSHLMLQCDEFLID00851939,3.0,0.0,0.0,8.0,4.0,1.0,574.0,,,,,,0,,0,365177.0,1
2025,5.0,0.0,5.0,2.0,2.0,5.0,1.0,0.0,0.0,,TQRMNOTVSHLMLQCDEFLID00851939,4.0,0.0,0.0,8.0,7.0,1.0,574.0,,,,,,0,,0,365177.0,1
2025,5.0,0.0,5.0,2.0,2.0,5.0,1.0,0.0,0.0,,TQRMNOTVSHLMLQCDEFLID00851939,4.0,0.0,0.0,8.0,7.0,1.0,574.0,,,,,,0,,0,365177.0,1
2025,0.0,3.0,4.0,1.0,26.0,1.0,1.0,4.0,1.0,,TQRMNOTVSHLMLQCDEFLID00851939,1.0,0.0,0.0,8.0,4.0,1.0,574.0,0.0,2.0,99.0,,32.0,0,0.0,0,365177.0,1
2025,4.0,0.0,4.0,2.0,30.0,1.0,1.0,4.0,1.0,,TQRMNOTVSHLMLQCDEFLID00851939,3.0,0.0,0.0,8.0,4.0,1.0,574.0,,,,,,0,,0,365177.0,1
2025,3.0,0.0,3.0,2.0,10.0,5.0,1.0,2.0,2.0,5.0,TQRMNORSWHLMLQCDEFLID00851936,3.0,302400.0,1512000.0,5.0,1.0,1.0,725.0,,,,,,0,,0,365177.0,1
