codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,itf,ipcf,pondera,pondih,cat_ocup,pp03d,pp3e_tot,pp3f_tot,pp04a,pp04c,pp10a,pp3e_tot_missing,pp3f_tot_missing,anio
TQRMNOTQPHJOKOCDEFLID00877301,1,2,28,5,4.0,3,3,4,0.0,0.0,517.0,,0,,,,,,,0,0,2025
TQRMNOTQPHJOKOCDEFLID00877301,1,2,11,5,4.0,1,3,7,0.0,0.0,517.0,,0,,,,,,,0,0,2025
TQRMNOTQPHJOKOCDEFLID00877301,1,1,8,5,4.0,1,4,7,0.0,0.0,517.0,,0,,,,,,,0,0,2025
TQRMNOPVWHMMKOCDEFLID00880348,1,1,89,2,1.0,4,3,1,686000.0,343000.0,320.0,492.0,0,,,,,,,0,0,2025
TQRMNOPVWHMMKOCDEFLID00880348,1,2,84,2,1.0,3,3,1,686000.0,343000.0,320.0,492.0,0,,,,,,,0,0,2025
TQRMNOPTQHMOLRCDEGJBF00880386,1,1,43,5,4.0,5,3,4,0.0,0.0,538.0,492.0,0,,,,,,,0,0,2025
TQRMNOPPRHJOLSCDEIKAH00876747,1,1,65,2,1.0,3,3,1,2300000.0,1150000.0,443.0,642.0,0,,,,,,,0,0,2025
TQRMNORSRHJMLLCDEIMBF00877312,1,1,72,2,1.0,3,3,1,821000.0,410500.0,112.0,175.0,0,,,,,,,0,0,2025
TQRMNORSRHJMLLCDEIMBF00877312,1,2,67,2,1.0,3,3,1,821000.0,410500.0,112.0,175.0,0,,,,,,,0,0,2025
TQRMNOQTYHMKLNCDEIMBF00880493,1,2,49,5,1.0,6,1,0,900000.0,900000.0,98.0,153.0,3,2.0,25.0,6.0,1.0,8.0,,0,0,2025
TQRMNOQWSHLLKUCDEIMBF00855954,1,1,79,3,1.0,5,3,1,400000.0,400000.0,121.0,184.0,0,,,,,,,0,0,2025
TQRMNOPVYHMLLOCDEIMBF00879426,1,2,97,4,1.0,2,3,1,1200000.0,1200000.0,162.0,214.0,0,,,,,,,0,0,2025
TQRMNOTTSHLKKRCDEFKID00851817,1,1,28,1,12.0,5,3,3,4260000.0,2130000.0,1530.0,1935.0,0,,,,,,,0,0,2025
TQRMNOTTSHLKKRCDEFKID00851817,1,2,26,1,12.0,6,3,4,4260000.0,2130000.0,1530.0,1935.0,0,,,,,,,0,0,2025
TQRMNORPVHMMLLCDEFKID00880222,1,1,75,1,1.0,4,3,1,560000.0,186666.67,620.0,852.0,0,,,,,,,0,0,2025
TQRMNORPVHMMLLCDEFKID00880222,1,2,70,1,1.0,6,3,1,560000.0,186666.67,620.0,852.0,0,,,,,,,0,0,2025
TQRMNORPVHMMLLCDEFKID00880222,1,2,40,5,4.0,6,2,0,560000.0,186666.67,620.0,852.0,3,,,,,,2.0,0,0,2025
TQRMNOQWQHLKKRCDEFKID00860418,1,2,49,1,12.0,5,1,0,0.0,0.0,1275.0,,2,0.0,,0.0,2.0,1.0,,1,0,2025
TQRMNOQWQHLKKRCDEFKID00860418,1,1,18,5,12.0,3,3,3,0.0,0.0,1275.0,,0,,,,,,,0,0,2025
TQRMNOQWTHLKKRCDEFKID00851801,1,1,77,3,12.0,6,3,1,1000000.0,1000000.0,978.0,1124.0,0,,,,,,,0,0,2025
TQRMNOQUPHJLKUCDEGJBF00876852,1,2,70,3,1.0,6,3,1,3844000.0,768800.0,992.0,1328.0,0,,,,,,,0,0,2025
TQRMNOSSWHLMLMCDEGJBF00852836,1,1,77,5,1.0,6,3,1,566000.0,566000.0,640.0,700.0,0,,,,,,,0,0,2025
TQRMNOQXRHJKKPCDEIOAH00877382,1,1,51,2,1.0,6,1,0,2700000.0,900000.0,168.0,243.0,2,0.0,54.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQXRHJKKPCDEIOAH00877382,1,2,48,2,1.0,6,1,0,2700000.0,900000.0,168.0,243.0,3,3.0,6.0,,2.0,,,0,1,2025
TQRMNOQXRHJKKPCDEIOAH00877382,1,2,9,5,4.0,1,4,3,2700000.0,900000.0,168.0,243.0,0,,,,,,,0,0,2025
TQRMNOSQVHLMKQCDEIOAH00855999,1,1,32,1,1.0,6,1,0,1400000.0,700000.0,88.0,114.0,3,0.0,48.0,0.0,2.0,11.0,,0,0,2025
TQRMNOPPRHJMLTCDEFJAH00876912,1,1,56,3,1.0,6,1,0,3600000.0,3600000.0,642.0,1031.0,3,0.0,0.0,0.0,1.0,12.0,,0,0,2025
TQRMNOQUVHJMLTCDEGJBF00876705,1,1,29,5,1.0,5,1,0,1870000.0,623333.33,850.0,1033.0,3,0.0,30.0,0.0,1.0,12.0,,0,0,2025
TQRMNOQUVHJMLTCDEGJBF00876705,1,1,23,5,4.0,5,1,0,1870000.0,623333.33,850.0,1033.0,3,0.0,30.0,0.0,2.0,1.0,,0,0,2025
TQRMNOQUVHJMLTCDEGJBF00876705,1,1,5,5,4.0,7,4,5,1870000.0,623333.33,850.0,1033.0,0,,,,,,,0,0,2025
TQRMNOPSPHMOKMCDEIKAH00880438,1,2,28,5,2.0,6,1,0,0.0,0.0,446.0,,3,3.0,20.0,10.0,2.0,3.0,,0,0,2025
TQRMNOQYXHLMKOCDEGKDB00857184,1,2,55,4,1.0,4,1,0,533000.0,266500.0,98.0,156.0,3,0.0,18.0,0.0,1.0,6.0,,0,0,2025
TQRMNOQYXHLMKOCDEGKDB00857184,1,1,14,5,4.0,3,3,3,533000.0,266500.0,98.0,156.0,0,,,,,,,0,0,2025
TQRMNOQXQHLLKPCDEGKDB00880437,1,2,53,2,12.0,6,1,0,0.0,0.0,152.0,,1,0.0,56.0,0.0,2.0,6.0,,0,0,2025
TQRMNOQXQHLLKPCDEGKDB00880437,1,2,51,2,12.0,4,1,0,0.0,0.0,152.0,,1,0.0,36.0,0.0,2.0,6.0,,0,0,2025
TQRMNOTRVHKMKMCDEIOAH00857134,1,1,28,1,1.0,5,1,0,5600000.0,2800000.0,77.0,114.0,3,0.0,84.0,0.0,2.0,12.0,,0,0,2025
TQRMNOTRVHKMKMCDEIOAH00857134,1,2,26,1,1.0,6,1,0,5600000.0,2800000.0,77.0,114.0,3,0.0,45.0,0.0,2.0,11.0,,0,0,2025
TQRMNOSXQHLOKMCDEFMDB00852070,2,1,22,5,1.0,1,3,3,383000.0,191500.0,117.0,100.0,0,,,,,,,0,0,2025
TQRMNORVQHJKKMCDEFMDB00877088,1,1,24,5,1.0,5,3,3,690000.0,690000.0,120.0,122.0,0,,,,,,,0,0,2025
TQRMNOQVXHKKKNCDEFMDB00880497,1,1,54,5,2.0,6,1,0,1500000.0,1500000.0,272.0,328.0,3,0.0,45.0,0.0,2.0,6.0,,0,0,2025
TQRMNOQUWHLOKMCDEFIAH00877077,1,1,75,2,1.0,2,3,4,501000.0,125250.0,676.0,1131.0,0,,,,,,,0,0,2025
TQRMNOQUWHLOKMCDEFIAH00877077,1,2,70,2,1.0,3,3,4,501000.0,125250.0,676.0,1131.0,0,,,,,,,0,0,2025
TQRMNOQUWHLOKMCDEFIAH00877077,1,1,48,5,4.0,4,2,0,501000.0,125250.0,676.0,1131.0,2,,,,,,5.0,0,0,2025
TQRMNOSXQHLOKMCDEFMDB00852070,2,2,63,4,1.0,2,3,4,383000.0,191500.0,117.0,100.0,0,,,,,,,0,0,2025
TQRMNORVQHLNKRCDEIOAH00856084,1,2,24,5,1.0,6,1,0,0.0,0.0,104.0,,3,0.0,30.0,0.0,1.0,10.0,,0,0,2025
TQRMNOQTRHMMKOCDEIOAH00880148,1,2,53,2,1.0,6,1,0,2450000.0,612500.0,74.0,124.0,3,0.0,0.0,0.0,1.0,9.0,,0,0,2025
TQRMNOQTRHMMKOCDEIOAH00880148,1,1,22,5,1.0,5,3,3,2450000.0,612500.0,74.0,124.0,0,,,,,,,0,0,2025
TQRMNOWSPHJNKMCDEIOAH00876120,1,2,33,5,4.0,1,1,0,0.0,0.0,179.0,,2,0.0,40.0,0.0,2.0,1.0,,0,0,2025
TQRMNOWSPHJNKMCDEIOAH00876120,1,2,16,5,4.0,3,3,3,0.0,0.0,179.0,,0,,,,,,,0,0,2025
TQRMNOWSPHJNKMCDEIOAH00876120,1,2,7,5,4.0,1,4,3,0.0,0.0,179.0,,0,,,,,,,0,0,2025
TQRMNOWSPHJNKMCDEIOAH00876120,1,1,10,5,4.0,1,3,3,0.0,0.0,179.0,,0,,,,,,,0,0,2025
TQRMNOWSPHJNKMCDEIOAH00876120,1,2,5,5,4.0,1,4,5,0.0,0.0,179.0,,0,,,,,,,0,0,2025
TQRMNOQTRHMMKOCDEIOAH00880148,1,1,54,2,1.0,4,3,1,2450000.0,612500.0,74.0,124.0,0,,,,,,,0,0,2025
TQRMNOPQUHKNKUCDEFJAH00860151,1,2,44,5,1.0,5,1,0,0.0,0.0,244.0,,2,0.0,0.0,0.0,2.0,1.0,,0,0,2025
TQRMNOPQUHKNKUCDEFJAH00860151,1,1,21,5,1.0,5,3,3,0.0,0.0,244.0,,0,,,,,,,0,0,2025
TQRMNOPQUHKNKUCDEFJAH00860151,1,2,20,5,1.0,5,3,3,0.0,0.0,244.0,,0,,,,,,,0,0,2025
TQRMNOQTYHMMKOCDEIOAH00880280,1,1,44,2,1.0,6,1,0,2700000.0,675000.0,125.0,171.0,3,0.0,40.0,0.0,2.0,12.0,,0,0,2025
TQRMNOQTYHMMKOCDEIOAH00880280,1,2,40,2,1.0,6,3,4,2700000.0,675000.0,125.0,171.0,0,,,,,,,0,0,2025
TQRMNORXRHMKLQCDEIGED00880308,1,1,57,2,1.0,6,1,0,0.0,0.0,252.0,,3,0.0,44.0,0.0,2.0,6.0,,0,0,2025
TQRMNORXRHMKLQCDEIGED00880308,1,2,58,2,1.0,6,3,1,0.0,0.0,252.0,,0,,,,,,,0,0,2025
TQRMNOSQVHLMKQCDEIOAH00855999,1,2,28,1,4.0,3,3,4,1400000.0,700000.0,88.0,114.0,0,,,,,,,0,0,2025
TQRMNORRRHJMKQCDEIOAH00877383,1,2,45,5,1.0,6,1,0,1000000.0,1000000.0,114.0,139.0,3,0.0,45.0,0.0,2.0,10.0,,0,0,2025
TQRMNOSQVHLMLUCDEGJBF00852825,2,2,54,3,4.0,6,1,0,300000.0,300000.0,426.0,444.0,2,0.0,6.0,0.0,2.0,1.0,,0,0,2025
TQRMNORYPHJNMLCDEGJBF00876773,1,2,61,5,1.0,5,3,4,251719.0,251719.0,418.0,391.0,0,,,,,,,0,0,2025
TQRMNORVPHLNKRCDEIOAH00856083,1,2,7,5,4.0,1,4,3,800000.0,266666.67,114.0,164.0,0,,,,,,,0,0,2025
TQRMNORVQHLNKRCDEIOAH00856084,1,2,66,3,1.0,2,3,1,0.0,0.0,104.0,,0,,,,,,,0,0,2025
TQRMNOQUWHLOKMCDEFIAH00877077,1,1,29,5,4.0,4,2,0,501000.0,125250.0,676.0,1131.0,2,,,,,,5.0,0,0,2025
TQRMNORVWHJOKTCDEIOAH00876818,1,2,33,5,4.0,4,1,0,765000.0,255000.0,163.0,249.0,3,0.0,8.0,0.0,2.0,0.0,,0,0,2025
TQRMNORVWHJOKTCDEIOAH00876818,1,2,72,4,1.0,2,3,4,765000.0,255000.0,163.0,249.0,0,,,,,,,0,0,2025
TQRMNORVWHJOKTCDEIOAH00876818,1,1,52,5,1.0,2,3,6,765000.0,255000.0,163.0,249.0,0,,,,,,,0,0,2025
TQRMNORWXHKNKTCDEIOAH00857689,1,1,53,2,4.0,2,1,0,0.0,0.0,90.0,,2,0.0,25.0,0.0,2.0,1.0,,0,0,2025
TQRMNORWXHKNKTCDEIOAH00857689,1,2,52,2,4.0,2,3,4,0.0,0.0,90.0,,0,,,,,,,0,0,2025
TQRMNORWXHKNKTCDEIOAH00857689,1,2,22,5,4.0,5,1,0,0.0,0.0,90.0,,1,0.0,48.0,0.0,2.0,2.0,,0,0,2025
TQRMNORWXHKNKTCDEIOAH00857689,1,1,26,5,4.0,4,2,0,0.0,0.0,90.0,,3,,,,,,4.0,0,0,2025
TQRMNOQSXHLNKRCDEIOAH00856082,1,2,59,1,1.0,2,1,0,0.0,0.0,105.0,,3,0.0,40.0,0.0,2.0,0.0,,0,0,2025
TQRMNOQSXHLNKRCDEIOAH00856082,1,1,58,1,4.0,3,1,0,0.0,0.0,105.0,,3,0.0,40.0,0.0,2.0,8.0,,0,0,2025
