codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,ipcf,pondera,cat_ocup,pp03d,pp3e_tot,pp3f_tot,pp04a,pp04c,pp10a,pp3e_tot_missing,pp3f_tot_missing,anio,itf,pondih
TQRMNORWRHKMLLCDEFIAH00859795,1.0,1.0,68.0,2.0,1.0,4.0,3.0,1.0,0.0,566.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPUSHMMLPCDEFIAH00879858,1.0,2.0,47.0,4.0,1.0,3.0,3.0,4.0,422500.0,937.0,0.0,,,,,,,0,0,2025,1690000.0,1305.0
TQRMNOPUSHMMLPCDEFIAH00879858,1.0,1.0,28.0,5.0,4.0,3.0,1.0,0.0,422500.0,937.0,3.0,0.0,70.0,0.0,2.0,2.0,,0,0,2025,1690000.0,1305.0
TQRMNOPUSHMMLPCDEFIAH00879858,1.0,1.0,17.0,5.0,4.0,5.0,3.0,3.0,422500.0,937.0,0.0,,,,,,,0,0,2025,1690000.0,1305.0
TQRMNOPUSHMMLPCDEFIAH00879858,1.0,1.0,12.0,5.0,4.0,1.0,3.0,3.0,422500.0,937.0,0.0,,,,,,,0,0,2025,1690000.0,1305.0
TQRMNORYXHMMLPCDEFIAH00879859,1.0,2.0,72.0,4.0,1.0,4.0,3.0,1.0,0.0,711.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORYXHMMLPCDEFIAH00879859,1.0,1.0,38.0,5.0,1.0,6.0,1.0,0.0,0.0,711.0,3.0,0.0,30.0,0.0,1.0,,,0,0,2025,0.0,
TQRMNORYXHMMLPCDEFIAH00879859,1.0,1.0,28.0,5.0,2.0,5.0,3.0,3.0,0.0,711.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQQYHJMLPCDEFIAH00875306,1.0,1.0,59.0,2.0,1.0,5.0,1.0,0.0,0.0,769.0,3.0,0.0,84.0,0.0,2.0,8.0,,0,0,2025,0.0,
TQRMNOQQYHJMLPCDEFIAH00875306,1.0,2.0,59.0,2.0,1.0,6.0,3.0,4.0,0.0,769.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORXWHKMLRCDEFLID00860062,1.0,1.0,23.0,5.0,4.0,4.0,1.0,0.0,0.0,373.0,2.0,0.0,22.0,0.0,2.0,1.0,,0,0,2025,0.0,
TQRMNORXWHKOLPCDEFLID00860238,1.0,2.0,43.0,1.0,4.0,4.0,1.0,0.0,0.0,243.0,2.0,0.0,30.0,0.0,2.0,1.0,,0,0,2025,0.0,
TQRMNORXWHKOLPCDEFLID00860238,1.0,1.0,42.0,1.0,4.0,4.0,1.0,0.0,0.0,243.0,3.0,0.0,44.0,0.0,2.0,5.0,,0,0,2025,0.0,
TQRMNORXWHKOLPCDEFLID00860238,1.0,1.0,20.0,5.0,1.0,1.0,3.0,6.0,0.0,243.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORXWHKOLPCDEFLID00860238,1.0,2.0,16.0,5.0,4.0,3.0,3.0,3.0,0.0,243.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPVTHJMLPCDEFLID00875603,1.0,2.0,42.0,5.0,4.0,4.0,1.0,0.0,0.0,365.0,3.0,0.0,6.0,0.0,2.0,0.0,,0,0,2025,0.0,
TQRMNOPVTHJMLPCDEFLID00875603,1.0,2.0,70.0,1.0,1.0,2.0,3.0,1.0,0.0,365.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPVTHJMLPCDEFLID00875603,1.0,1.0,71.0,1.0,1.0,2.0,3.0,7.0,0.0,365.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPVTHJMLPCDEFLID00875603,1.0,2.0,15.0,5.0,4.0,3.0,3.0,3.0,0.0,365.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPVTHJMLPCDEFLID00875603,1.0,2.0,5.0,5.0,4.0,1.0,4.0,5.0,0.0,365.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPSUHMOLMCDEFLID00879888,1.0,2.0,66.0,2.0,1.0,6.0,3.0,1.0,2500000.0,332.0,0.0,,,,,,,0,0,2025,5000000.0,634.0
TQRMNOPSUHMOLMCDEFLID00879888,1.0,1.0,64.0,2.0,1.0,6.0,3.0,1.0,2500000.0,332.0,0.0,,,,,,,0,0,2025,5000000.0,634.0
TQRMNORXWHKMLRCDEFLID00860062,1.0,1.0,51.0,5.0,1.0,4.0,1.0,0.0,0.0,373.0,3.0,0.0,40.0,0.0,1.0,,,0,0,2025,0.0,
TQRMNOTVPHMOLQCDEFLID00879939,1.0,2.0,32.0,1.0,4.0,4.0,3.0,4.0,0.0,941.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOTVPHMOLQCDEFLID00879939,1.0,1.0,39.0,1.0,4.0,3.0,1.0,0.0,0.0,941.0,3.0,0.0,44.0,0.0,2.0,,,0,0,2025,0.0,
TQRMNOTVPHMOLQCDEFLID00879939,1.0,2.0,14.0,5.0,4.0,3.0,3.0,3.0,0.0,941.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOTVPHMOLQCDEFLID00879939,1.0,2.0,9.0,5.0,4.0,1.0,4.0,3.0,0.0,941.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPPSHKOLTCDEFLID00860103,1.0,1.0,45.0,1.0,4.0,4.0,1.0,0.0,0.0,413.0,2.0,0.0,40.0,0.0,2.0,1.0,,0,0,2025,0.0,
TQRMNOPPSHKOLTCDEFLID00860103,1.0,2.0,43.0,1.0,4.0,2.0,1.0,0.0,0.0,413.0,2.0,0.0,10.0,0.0,2.0,1.0,,0,0,2025,0.0,
TQRMNOPPSHKOLTCDEFLID00860103,1.0,1.0,12.0,5.0,4.0,1.0,3.0,3.0,0.0,413.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPYUHMMLRCDEFLID00879940,1.0,2.0,34.0,5.0,1.0,5.0,1.0,0.0,400000.0,288.0,3.0,0.0,48.0,0.0,2.0,7.0,,0,0,2025,800000.0,495.0
TQRMNOPYUHMMLRCDEFLID00879940,1.0,1.0,15.0,5.0,1.0,3.0,3.0,3.0,400000.0,288.0,0.0,,,,,,,0,0,2025,800000.0,495.0
TQRMNOQXYHMOLPCDEFLID00879938,1.0,2.0,5.0,5.0,2.0,1.0,4.0,5.0,608333.33,613.0,0.0,,,,,,,0,0,2025,1825000.0,1719.0
TQRMNORVTHLLLTCDEFLID00851954,1.0,1.0,68.0,2.0,1.0,6.0,1.0,0.0,590000.0,389.0,2.0,0.0,84.0,0.0,2.0,1.0,,0,0,2025,2360000.0,1606.0
TQRMNORVTHLLLTCDEFLID00851954,1.0,2.0,66.0,2.0,1.0,6.0,3.0,4.0,590000.0,389.0,0.0,,,,,,,0,0,2025,2360000.0,1606.0
TQRMNORVTHLLLTCDEFLID00851954,1.0,1.0,31.0,5.0,1.0,6.0,1.0,0.0,590000.0,389.0,3.0,0.0,24.0,0.0,3.0,12.0,,0,0,2025,2360000.0,1606.0
TQRMNORVTHLLLTCDEFLID00851954,1.0,2.0,26.0,5.0,1.0,6.0,3.0,7.0,590000.0,389.0,0.0,,,,,,,0,0,2025,2360000.0,1606.0
TQRMNOTPSHLOLPCDEGJBF00852947,1.0,2.0,28.0,1.0,4.0,6.0,1.0,0.0,510000.0,846.0,2.0,0.0,12.0,0.0,2.0,1.0,,0,0,2025,1020000.0,880.0
TQRMNORQWHMOLRCDEGJBF00879967,1.0,2.0,47.0,5.0,4.0,3.0,1.0,0.0,633718.25,597.0,2.0,2.0,96.0,16.0,2.0,1.0,,0,0,2025,2534873.0,640.0
TQRMNOQVRHLNLPCDEIGED00859422,1.0,1.0,62.0,4.0,1.0,1.0,1.0,0.0,480000.0,141.0,2.0,0.0,10.0,0.0,2.0,1.0,,0,0,2025,480000.0,146.0
TQRMNOTPSHLOLPCDEGJBF00852947,1.0,1.0,30.0,1.0,4.0,3.0,1.0,0.0,510000.0,846.0,3.0,0.0,18.0,0.0,2.0,4.0,,0,0,2025,1020000.0,880.0
TQRMNOSPYHJMLMCDEFLID00875705,1.0,1.0,72.0,2.0,1.0,6.0,1.0,0.0,2750000.0,327.0,3.0,0.0,24.0,0.0,2.0,,,0,0,2025,5500000.0,671.0
TQRMNOSPYHJMLMCDEFLID00875705,1.0,2.0,72.0,2.0,1.0,6.0,3.0,1.0,2750000.0,327.0,0.0,,,,,,,0,0,2025,5500000.0,671.0
TQRMNOSQUHKKLLCDEFLID00860239,1.0,2.0,63.0,3.0,1.0,4.0,1.0,0.0,0.0,409.0,3.0,0.0,44.0,0.0,2.0,2.0,,0,0,2025,0.0,
TQRMNOSQUHKKLLCDEFLID00860239,1.0,1.0,41.0,5.0,1.0,4.0,3.0,4.0,0.0,409.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQRXHLMLLCDEFLID00851959,1.0,2.0,94.0,4.0,1.0,6.0,3.0,1.0,0.0,344.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQSQHLMLLCDEFLID00851960,1.0,2.0,69.0,2.0,1.0,4.0,3.0,1.0,350000.0,336.0,0.0,,,,,,,0,0,2025,700000.0,516.0
TQRMNOQSQHLMLLCDEFLID00851960,1.0,1.0,72.0,2.0,1.0,4.0,3.0,1.0,350000.0,336.0,0.0,,,,,,,0,0,2025,700000.0,516.0
TQSMNORPVHKMLMCDEGKDB00860143,1.0,2.0,43.0,1.0,4.0,2.0,1.0,0.0,0.0,100.0,3.0,0.0,35.0,0.0,2.0,0.0,,0,0,2025,0.0,
TQSMNORPVHKMLMCDEGKDB00860143,1.0,1.0,56.0,1.0,4.0,2.0,3.0,4.0,0.0,100.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOVQRHLMLQCDEFLID00880000,1.0,2.0,28.0,3.0,1.0,4.0,1.0,0.0,416666.67,691.0,3.0,0.0,40.0,0.0,2.0,6.0,,0,0,2025,1250000.0,801.0
TQRMNOVQRHLMLQCDEFLID00880000,1.0,2.0,7.0,5.0,1.0,1.0,4.0,3.0,416666.67,691.0,0.0,,,,,,,0,0,2025,1250000.0,801.0
TQRMNOVQRHLMLQCDEFLID00880000,1.0,1.0,5.0,5.0,1.0,7.0,4.0,5.0,416666.67,691.0,0.0,,,,,,,0,0,2025,1250000.0,801.0
TQRMNORSUHJMKQCDEGKDB00879999,1.0,1.0,22.0,5.0,4.0,5.0,1.0,0.0,2350000.0,94.0,2.0,0.0,72.0,0.0,2.0,1.0,,0,0,2025,4700000.0,118.0
TQRMNORSUHJMKQCDEGKDB00879999,1.0,2.0,21.0,5.0,1.0,5.0,1.0,0.0,2350000.0,94.0,3.0,0.0,30.0,0.0,2.0,3.0,,0,0,2025,4700000.0,118.0
TQRMNORRSHJMKPCDEIGED00880052,1.0,2.0,42.0,3.0,1.0,6.0,1.0,0.0,0.0,133.0,3.0,2.0,23.0,23.0,1.0,8.0,,0,0,2025,0.0,
TQRMNORRSHJMKPCDEIGED00880052,1.0,2.0,59.0,3.0,2.0,4.0,1.0,0.0,0.0,133.0,3.0,0.0,30.0,0.0,2.0,0.0,,0,0,2025,0.0,
TQRMNORRSHJMKPCDEIGED00880052,1.0,1.0,33.0,5.0,1.0,5.0,3.0,3.0,0.0,133.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOSQTHJMLOCDEFMDB00875039,1.0,1.0,38.0,2.0,1.0,3.0,1.0,0.0,460000.0,128.0,2.0,0.0,22.0,0.0,2.0,1.0,,0,0,2025,920000.0,205.0
TQRMNOSQTHJMLOCDEFMDB00875039,1.0,2.0,47.0,2.0,1.0,4.0,1.0,0.0,460000.0,128.0,3.0,0.0,40.0,0.0,2.0,,,0,0,2025,920000.0,205.0
TQRMNOPTVHKNKMCDEFMDB00859803,1.0,2.0,37.0,3.0,1.0,4.0,1.0,0.0,216666.67,86.0,3.0,0.0,48.0,0.0,2.0,3.0,,0,0,2025,650000.0,90.0
TQRMNOPTVHKNKMCDEFMDB00859803,1.0,1.0,10.0,5.0,1.0,1.0,3.0,3.0,216666.67,86.0,0.0,,,,,,,0,0,2025,650000.0,90.0
TQRMNOPTVHKNKMCDEFMDB00859803,1.0,1.0,17.0,5.0,1.0,3.0,3.0,3.0,216666.67,86.0,0.0,,,,,,,0,0,2025,650000.0,90.0
TQRMNORUWHJMKOCDEIGED00880090,1.0,2.0,23.0,5.0,4.0,3.0,1.0,0.0,2000000.0,111.0,2.0,0.0,25.0,0.0,2.0,3.0,,0,0,2025,2000000.0,121.0
TQRMNOPWYHKMKOCDEIGED00860502,1.0,2.0,22.0,5.0,1.0,3.0,1.0,0.0,640000.0,102.0,3.0,0.0,8.0,0.0,2.0,2.0,,0,0,2025,640000.0,119.0
TQRMNOSUPHJOLQCDEGJBF00874894,1.0,2.0,24.0,1.0,4.0,1.0,3.0,4.0,85482.75,1130.0,0.0,,,,,,,0,0,2025,341931.0,1016.0
TQRMNOSUPHJOLQCDEGJBF00874894,1.0,1.0,8.0,5.0,4.0,1.0,4.0,3.0,85482.75,1130.0,0.0,,,,,,,0,0,2025,341931.0,1016.0
TQRMNOSUPHJOLQCDEGJBF00874894,1.0,1.0,6.0,5.0,4.0,1.0,4.0,3.0,85482.75,1130.0,0.0,,,,,,,0,0,2025,341931.0,1016.0
TQRMNOSUPHJOLQCDEGJBF00874894,1.0,1.0,5.0,5.0,4.0,7.0,4.0,5.0,85482.75,1130.0,0.0,,,,,,,0,0,2025,341931.0,1016.0
TQRMNOSYUHJMKNCDEFKID00876091,1.0,2.0,28.0,1.0,1.0,4.0,2.0,0.0,750000.0,717.0,3.0,,,,,,1.0,0,0,2025,3000000.0,1298.0
TQRMNOSYUHJMKNCDEFKID00876091,1.0,1.0,29.0,1.0,1.0,4.0,1.0,0.0,750000.0,717.0,3.0,0.0,40.0,0.0,2.0,10.0,,0,0,2025,3000000.0,1298.0
TQRMNORQTHLNLMCDEIGED00854626,1.0,1.0,50.0,1.0,1.0,6.0,1.0,0.0,768750.0,111.0,2.0,0.0,28.0,0.0,2.0,1.0,,0,0,2025,3075000.0,142.0
TQRMNOSUQHLNLMCDEIGED00854627,1.0,2.0,26.0,2.0,1.0,3.0,1.0,0.0,370000.0,100.0,3.0,0.0,20.0,0.0,2.0,0.0,,0,0,2025,1110000.0,120.0
TQRMNOSUQHLNLMCDEIGED00854627,1.0,1.0,24.0,2.0,1.0,3.0,1.0,0.0,370000.0,100.0,3.0,0.0,44.0,0.0,2.0,5.0,,0,0,2025,1110000.0,120.0
TQRMNOSUQHLNLMCDEIGED00854627,1.0,2.0,5.0,5.0,1.0,7.0,4.0,5.0,370000.0,100.0,0.0,,,,,,,0,0,2025,1110000.0,120.0
TQRMNOQPQHJNLPCDEIGED00874838,1.0,1.0,45.0,1.0,1.0,3.0,1.0,0.0,357560.0,115.0,2.0,0.0,80.0,0.0,2.0,2.0,,0,0,2025,1072680.0,151.0
TQRMNOQPQHJNLPCDEIGED00874838,1.0,2.0,36.0,1.0,4.0,6.0,1.0,0.0,357560.0,115.0,2.0,0.0,56.0,0.0,2.0,2.0,,0,0,2025,1072680.0,151.0
TQRMNOQPQHJNLPCDEIGED00874838,1.0,2.0,9.0,5.0,4.0,1.0,4.0,3.0,357560.0,115.0,0.0,,,,,,,0,0,2025,1072680.0,151.0
TQRMNOPRTHKLLNCDEIGED00859579,1.0,2.0,31.0,1.0,4.0,3.0,1.0,0.0,346500.0,164.0,2.0,0.0,48.0,0.0,2.0,1.0,,0,0,2025,693000.0,176.0
TQRMNOPRTHKLLNCDEIGED00859579,1.0,2.0,7.0,5.0,4.0,1.0,4.0,3.0,346500.0,164.0,0.0,,,,,,,0,0,2025,693000.0,176.0
TQRMNORUTHKKLOCDEIGED00879739,1.0,2.0,93.0,4.0,1.0,2.0,3.0,1.0,0.0,208.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOSYUHJMKNCDEFKID00876091,1.0,2.0,58.0,1.0,1.0,6.0,3.0,1.0,750000.0,717.0,0.0,,,,,,,0,0,2025,3000000.0,1298.0
TQRMNOSYUHJMKNCDEFKID00876091,1.0,1.0,59.0,1.0,1.0,4.0,1.0,0.0,750000.0,717.0,3.0,0.0,40.0,0.0,2.0,8.0,,0,0,2025,3000000.0,1298.0
TQRMNOPVSHLOLSCDEFIAH00851531,1.0,1.0,50.0,5.0,1.0,3.0,1.0,0.0,1250000.0,1067.0,3.0,2.0,45.0,20.0,2.0,11.0,,0,0,2025,1250000.0,1120.0
TQRMNOPTRHJOLQCDEFLID00876076,1.0,2.0,16.0,5.0,4.0,3.0,3.0,3.0,201666.67,714.0,0.0,,,,,,,0,0,2025,605000.0,1401.0
TQRMNOPTRHJOLQCDEFLID00876076,1.0,2.0,8.0,5.0,4.0,1.0,4.0,3.0,201666.67,714.0,0.0,,,,,,,0,0,2025,605000.0,1401.0
TQRMNORWSHLOLRCDEFLID00851983,1.0,2.0,54.0,4.0,1.0,2.0,3.0,1.0,0.0,454.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORWSHLOLRCDEFLID00851983,1.0,2.0,32.0,1.0,1.0,3.0,1.0,0.0,0.0,454.0,3.0,2.0,12.0,3.0,2.0,0.0,,0,0,2025,0.0,
TQRMNORWSHLOLRCDEFLID00851983,1.0,1.0,36.0,1.0,1.0,3.0,1.0,0.0,0.0,454.0,3.0,0.0,36.0,0.0,2.0,,,0,0,2025,0.0,
TQRMNOUXPHMMLNCDEFLID00879889,1.0,2.0,46.0,1.0,4.0,4.0,3.0,4.0,0.0,218.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOUXPHMMLNCDEFLID00879889,1.0,1.0,29.0,1.0,4.0,2.0,1.0,0.0,0.0,218.0,3.0,0.0,44.0,0.0,2.0,2.0,,0,0,2025,0.0,
TQRMNOUXPHMMLNCDEFLID00879889,1.0,2.0,16.0,5.0,4.0,3.0,3.0,3.0,0.0,218.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOUXPHMMLNCDEFLID00879889,1.0,1.0,21.0,1.0,4.0,5.0,1.0,0.0,0.0,218.0,3.0,0.0,44.0,0.0,2.0,2.0,,0,0,2025,0.0,
TQRMNOUXPHMMLNCDEFLID00879889,1.0,2.0,27.0,1.0,4.0,5.0,3.0,3.0,0.0,218.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORSVHLMLQCDEFLID00851980,1.0,1.0,58.0,2.0,1.0,3.0,3.0,1.0,0.0,369.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORSVHLMLQCDEFLID00851980,1.0,2.0,58.0,2.0,1.0,4.0,3.0,1.0,0.0,369.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORSVHLMLQCDEFLID00851980,1.0,1.0,25.0,3.0,4.0,4.0,3.0,4.0,0.0,369.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPTRHJOLQCDEFLID00876076,1.0,2.0,44.0,3.0,1.0,3.0,1.0,0.0,201666.67,714.0,3.0,0.0,48.0,0.0,2.0,0.0,,0,0,2025,605000.0,1401.0
TQRMNORSTHJNKMCDEIOAH00876119,1.0,2.0,12.0,5.0,1.0,1.0,3.0,3.0,0.0,137.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPSTHKNKMCDEIOAH00860469,1.0,2.0,39.0,5.0,4.0,5.0,1.0,0.0,0.0,125.0,3.0,0.0,18.0,0.0,2.0,,,0,0,2025,0.0,
TQRMNOPSTHKNKMCDEIOAH00860469,1.0,1.0,16.0,5.0,4.0,3.0,3.0,3.0,0.0,125.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOPSTHKNKMCDEIOAH00860469,1.0,1.0,11.0,5.0,4.0,1.0,3.0,3.0,0.0,125.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQSQHJOLTCDEFLID00876118,1.0,1.0,71.0,2.0,1.0,4.0,3.0,1.0,421500.0,297.0,0.0,,,,,,,0,0,2025,843000.0,505.0
TQRMNOQSQHJOLTCDEFLID00876118,1.0,2.0,66.0,2.0,1.0,4.0,3.0,4.0,421500.0,297.0,0.0,,,,,,,0,0,2025,843000.0,505.0
TQRMNOUPQHMOLSCDEFLID00879941,1.0,1.0,52.0,2.0,4.0,4.0,1.0,0.0,0.0,335.0,2.0,0.0,30.0,0.0,2.0,2.0,,0,0,2025,0.0,
TQRMNOUPQHMOLSCDEFLID00879941,1.0,2.0,49.0,2.0,4.0,2.0,1.0,0.0,0.0,335.0,2.0,0.0,30.0,0.0,2.0,2.0,,0,0,2025,0.0,
TQRMNOUPQHMOLSCDEFLID00879941,1.0,1.0,17.0,5.0,4.0,3.0,3.0,3.0,0.0,335.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORSTHJNKMCDEIOAH00876119,1.0,1.0,50.0,2.0,1.0,2.0,1.0,0.0,0.0,137.0,3.0,0.0,44.0,0.0,2.0,,,0,0,2025,0.0,
TQRMNORSTHJNKMCDEIOAH00876119,1.0,2.0,52.0,2.0,1.0,4.0,1.0,0.0,0.0,137.0,3.0,0.0,25.0,0.0,2.0,,,0,0,2025,0.0,
TQRMNORSTHJNKMCDEIOAH00876119,1.0,1.0,25.0,5.0,1.0,4.0,3.0,7.0,0.0,137.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORQWHMOLRCDEGJBF00879967,1.0,2.0,71.0,4.0,1.0,1.0,3.0,6.0,633718.25,597.0,0.0,,,,,,,0,0,2025,2534873.0,640.0
TQRMNORQWHMOLRCDEGJBF00879967,1.0,2.0,13.0,5.0,4.0,3.0,3.0,3.0,633718.25,597.0,0.0,,,,,,,0,0,2025,2534873.0,640.0
TQRMNORQWHMOLRCDEGJBF00879967,1.0,1.0,26.0,5.0,4.0,2.0,1.0,0.0,633718.25,597.0,2.0,0.0,36.0,0.0,2.0,1.0,,0,0,2025,2534873.0,640.0
TQRMNOURYHLKLRCDEGJBF00853015,2.0,2.0,22.0,5.0,1.0,5.0,3.0,3.0,650000.0,814.0,0.0,,,,,,,0,0,2025,650000.0,819.0
TQRMNORWWHJOLRCDEFLID00875706,1.0,1.0,9.0,5.0,1.0,1.0,4.0,3.0,420000.0,629.0,0.0,,,,,,,0,0,2025,2100000.0,1253.0
TQRMNORWWHJOLRCDEFLID00875706,1.0,2.0,6.0,5.0,1.0,1.0,4.0,3.0,420000.0,629.0,0.0,,,,,,,0,0,2025,2100000.0,1253.0
TQRMNORSWHJMLSCDEFLID00876117,1.0,2.0,68.0,3.0,1.0,2.0,3.0,4.0,0.0,345.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORSWHJMLSCDEFLID00876117,1.0,1.0,42.0,5.0,4.0,3.0,1.0,0.0,0.0,345.0,3.0,0.0,16.0,0.0,2.0,5.0,,0,0,2025,0.0,
TQRMNORSWHJMLSCDEFLID00876117,1.0,2.0,40.0,5.0,4.0,4.0,1.0,0.0,0.0,345.0,3.0,0.0,16.0,0.0,2.0,0.0,,0,0,2025,0.0,
TQRMNOQXVHMOLPCDEFLID00880001,1.0,2.0,55.0,3.0,1.0,2.0,3.0,4.0,0.0,538.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQXVHMOLPCDEFLID00880001,1.0,2.0,35.0,5.0,4.0,4.0,3.0,4.0,0.0,538.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQXVHMOLPCDEFLID00880001,1.0,2.0,33.0,5.0,4.0,5.0,3.0,7.0,0.0,538.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQXVHMOLPCDEFLID00880001,1.0,1.0,15.0,5.0,4.0,3.0,3.0,7.0,0.0,538.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQXVHMOLPCDEFLID00880001,1.0,1.0,20.0,5.0,4.0,3.0,1.0,0.0,0.0,538.0,3.0,0.0,24.0,0.0,2.0,2.0,,0,0,2025,0.0,
TQRMNOQXVHMOLPCDEFLID00880001,1.0,2.0,13.0,5.0,4.0,2.0,3.0,7.0,0.0,538.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNOQXVHMOLPCDEFLID00880001,1.0,1.0,13.0,5.0,4.0,1.0,3.0,7.0,0.0,538.0,0.0,,,,,,,0,0,2025,0.0,
TQRMNORWWHJOLRCDEFLID00875706,1.0,1.0,47.0,2.0,1.0,3.0,1.0,0.0,420000.0,629.0,3.0,0.0,48.0,0.0,2.0,9.0,,0,0,2025,2100000.0,1253.0
TQRMNORWWHJOLRCDEFLID00875706,1.0,2.0,36.0,2.0,1.0,4.0,1.0,0.0,420000.0,629.0,2.0,0.0,4.0,0.0,2.0,1.0,,0,0,2025,2100000.0,1253.0
TQRMNORWWHJOLRCDEFLID00875706,1.0,1.0,13.0,5.0,1.0,3.0,3.0,3.0,420000.0,629.0,0.0,,,,,,,0,0,2025,2100000.0,1253.0
TQRMNOQQTHMMKNCDEIGED00880055,1.0,2.0,18.0,5.0,4.0,5.0,3.0,3.0,101333.33,178.0,0.0,,,,,,,0,0,2025,304000.0,199.0
TQRMNOQQTHMMKNCDEIGED00880055,1.0,1.0,13.0,5.0,4.0,3.0,3.0,3.0,101333.33,178.0,0.0,,,,,,,0,0,2025,304000.0,199.0
TQRMNORQTHKLKTCDEFMDB00860248,1.0,1.0,25.0,5.0,1.0,5.0,1.0,0.0,0.0,105.0,3.0,0.0,54.0,0.0,2.0,,,0,0,2025,0.0,
TQRMNORQTHKLKTCDEFMDB00860248,1.0,1.0,23.0,5.0,4.0,5.0,1.0,0.0,0.0,105.0,3.0,0.0,10.0,0.0,2.0,,,0,0,2025,0.0,
TQRMNOQTQHKMKSCDEFMDB00863198,1.0,2.0,50.0,1.0,2.0,6.0,1.0,0.0,1000000.0,207.0,2.0,0.0,28.0,0.0,2.0,2.0,,0,0,2025,4000000.0,367.0
TQRMNOQTQHKMKSCDEFMDB00863198,1.0,1.0,50.0,1.0,2.0,6.0,1.0,0.0,1000000.0,207.0,2.0,0.0,28.0,0.0,2.0,2.0,,0,0,2025,4000000.0,367.0
TQRMNOQTQHKMKSCDEFMDB00863198,1.0,1.0,14.0,5.0,2.0,3.0,3.0,3.0,1000000.0,207.0,0.0,,,,,,,0,0,2025,4000000.0,367.0
TQRMNOQTQHKMKSCDEFMDB00863198,1.0,2.0,13.0,5.0,2.0,3.0,3.0,3.0,1000000.0,207.0,0.0,,,,,,,0,0,2025,4000000.0,367.0
TQRMNOSUWHKMKSCDEFMDB00860491,1.0,2.0,70.0,2.0,3.0,4.0,3.0,1.0,758500.0,132.0,0.0,,,,,,,0,0,2025,1517000.0,196.0
TQRMNOSUWHKMKSCDEFMDB00860491,1.0,1.0,72.0,2.0,3.0,3.0,3.0,1.0,758500.0,132.0,0.0,,,,,,,0,0,2025,1517000.0,196.0
TQRMNORQTHKLKTCDEFMDB00860248,1.0,1.0,54.0,2.0,1.0,5.0,1.0,0.0,0.0,105.0,3.0,0.0,40.0,0.0,2.0,,,0,0,2025,0.0,
TQRMNORQTHKLKTCDEFMDB00860248,1.0,2.0,53.0,2.0,1.0,4.0,1.0,0.0,0.0,105.0,3.0,0.0,30.0,0.0,2.0,0.0,,0,0,2025,0.0,
TQRMNORQTHKLKTCDEFMDB00860248,1.0,1.0,28.0,5.0,4.0,4.0,1.0,0.0,0.0,105.0,2.0,0.0,12.0,0.0,2.0,1.0,,0,0,2025,0.0,
TQRMNOQPTHLMKUCDEIOAH00859232,1.0,1.0,71.0,2.0,2.0,4.0,3.0,1.0,673333.33,148.0,0.0,,,,,,,0,0,2025,2020000.0,278.0
TQRMNOQPTHLMKUCDEIOAH00859232,1.0,2.0,69.0,2.0,2.0,6.0,1.0,0.0,673333.33,148.0,2.0,0.0,25.0,0.0,2.0,1.0,,0,0,2025,2020000.0,278.0
TQRMNOPPVHMNKMCDEFIAH00880120,1.0,2.0,33.0,3.0,4.0,3.0,3.0,4.0,0.0,842.0,0.0,,,,,,,0,0,2025,0.0,
