codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,ipcf,pondera,cat_ocup,pp03d,pp3e_tot,pp3f_tot,pp04a,pp04c,pp10a,pp3e_tot_missing,pp3f_tot_missing
142141  ,1.0,2.0,68.0,4.0,1.0,2.0,3.0,1.0,310.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
142141  ,1.0,2.0,47.0,5.0,4.0,3.0,1.0,0.0,310.0,234.0,3.0,0.0,8.0,0.0,2.0,4.0,0.0,0,0
142141  ,1.0,2.0,43.0,5.0,4.0,5.0,1.0,0.0,310.0,234.0,3.0,0.0,83.0,0.0,2.0,6.0,0.0,0,0
142790  ,1.0,2.0,40.0,3.0,1.0,2.0,2.0,0.0,50.0,194.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
142790  ,1.0,2.0,13.0,5.0,1.0,1.0,3.0,3.0,50.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
142790  ,1.0,2.0,7.0,5.0,1.0,1.0,4.0,3.0,50.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
143123  ,1.0,1.0,31.0,2.0,4.0,4.0,1.0,0.0,400.0,290.0,3.0,0.0,55.0,0.0,2.0,99.0,0.0,0,0
143123  ,1.0,2.0,32.0,2.0,4.0,5.0,1.0,0.0,400.0,290.0,2.0,0.0,30.0,0.0,2.0,1.0,0.0,0,0
143123  ,1.0,1.0,6.0,5.0,4.0,1.0,4.0,3.0,400.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
143491  ,1.0,1.0,55.0,1.0,1.0,2.0,1.0,0.0,140.0,273.0,3.0,0.0,105.0,0.0,2.0,6.0,0.0,0,0
143491  ,1.0,2.0,49.0,1.0,2.0,2.0,3.0,4.0,140.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
143491  ,1.0,1.0,7.0,5.0,2.0,1.0,4.0,3.0,140.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144022  ,1.0,2.0,69.0,4.0,1.0,2.0,1.0,0.0,2387.0,249.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0,0
144110  ,1.0,2.0,42.0,3.0,4.0,2.0,2.0,0.0,116.66666666666667,339.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0
144110  ,1.0,1.0,19.0,5.0,1.0,5.0,1.0,0.0,116.66666666666667,339.0,3.0,0.0,65.0,0.0,2.0,99.0,0.0,0,0
144110  ,1.0,1.0,12.0,5.0,1.0,1.0,3.0,3.0,116.66666666666667,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144218  ,1.0,1.0,76.0,2.0,1.0,1.0,3.0,1.0,279.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144218  ,1.0,2.0,74.0,2.0,1.0,1.0,3.0,4.0,279.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144220  ,1.0,1.0,26.0,1.0,4.0,4.0,1.0,0.0,166.66666666666666,270.0,3.0,0.0,78.0,0.0,2.0,6.0,0.0,0,0
144220  ,1.0,2.0,24.0,1.0,4.0,4.0,2.0,0.0,166.66666666666666,270.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
144220  ,1.0,2.0,7.0,5.0,4.0,1.0,4.0,3.0,166.66666666666666,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144220  ,1.0,1.0,5.0,5.0,4.0,7.0,4.0,5.0,166.66666666666666,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144220  ,1.0,1.0,3.0,5.0,4.0,7.0,4.0,5.0,166.66666666666666,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144220  ,1.0,1.0,1.0,5.0,4.0,7.0,4.0,5.0,166.66666666666666,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144735  ,1.0,1.0,54.0,2.0,4.0,2.0,1.0,0.0,50.0,355.0,3.0,0.0,84.0,0.0,2.0,99.0,0.0,0,0
144735  ,1.0,2.0,54.0,2.0,4.0,2.0,3.0,4.0,50.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144735  ,1.0,1.0,23.0,5.0,1.0,7.0,3.0,1.0,50.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144735  ,1.0,2.0,18.0,5.0,4.0,4.0,2.0,0.0,50.0,355.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0
144786  ,1.0,1.0,30.0,2.0,1.0,4.0,1.0,0.0,910.0,465.0,3.0,0.0,56.0,0.0,2.0,10.0,0.0,0,0
144786  ,1.0,2.0,29.0,2.0,1.0,4.0,1.0,0.0,910.0,465.0,3.0,0.0,62.0,0.0,2.0,99.0,0.0,0,0
144786  ,1.0,1.0,7.0,5.0,1.0,1.0,4.0,3.0,910.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
145200  ,1.0,1.0,51.0,2.0,2.0,4.0,1.0,0.0,300.0,383.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0,0
145200  ,1.0,2.0,49.0,2.0,2.0,4.0,3.0,4.0,300.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
145200  ,1.0,1.0,21.0,5.0,2.0,5.0,3.0,3.0,300.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
145214  ,1.0,2.0,35.0,3.0,12.0,5.0,3.0,2.0,700.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
145214  ,1.0,2.0,13.0,5.0,12.0,3.0,3.0,3.0,700.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
145214  ,1.0,2.0,10.0,5.0,12.0,1.0,3.0,3.0,700.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
145365  ,1.0,2.0,51.0,1.0,4.0,1.0,2.0,0.0,0.0,248.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0
145365  ,1.0,1.0,76.0,1.0,4.0,2.0,1.0,0.0,0.0,248.0,2.0,0.0,12.0,0.0,2.0,1.0,0.0,0,0
145365  ,1.0,2.0,9.0,5.0,4.0,1.0,4.0,3.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
145554  ,1.0,2.0,51.0,3.0,2.0,4.0,1.0,0.0,750.0,234.0,3.0,2.0,44.0,27.0,2.0,4.0,0.0,0,0
146260  ,1.0,1.0,39.0,5.0,2.0,4.0,1.0,0.0,1300.0,923.0,1.0,0.0,70.0,0.0,2.0,10.0,0.0,0,0
146305  ,1.0,2.0,57.0,3.0,1.0,3.0,1.0,0.0,356.6666666666667,307.0,2.0,0.0,72.0,0.0,2.0,2.0,0.0,0,0
146305  ,1.0,1.0,32.0,5.0,4.0,4.0,1.0,0.0,356.6666666666667,307.0,2.0,0.0,72.0,0.0,2.0,2.0,0.0,0,0
146305  ,1.0,1.0,90.0,4.0,1.0,2.0,3.0,1.0,356.6666666666667,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
146428  ,1.0,1.0,55.0,1.0,4.0,2.0,1.0,0.0,343.3333333333333,343.0,3.0,0.0,13.0,0.0,2.0,99.0,0.0,0,0
146428  ,1.0,2.0,38.0,1.0,1.0,1.0,1.0,0.0,343.3333333333333,343.0,3.0,0.0,44.0,0.0,2.0,99.0,0.0,0,0
146428  ,1.0,1.0,19.0,5.0,4.0,3.0,1.0,0.0,343.3333333333333,343.0,3.0,0.0,58.0,0.0,2.0,99.0,0.0,0,0
146708  ,1.0,1.0,35.0,1.0,1.0,6.0,1.0,0.0,1200.0,323.0,3.0,0.0,60.0,0.0,1.0,10.0,0.0,0,0
146708  ,1.0,2.0,29.0,1.0,1.0,3.0,1.0,0.0,1200.0,323.0,3.0,0.0,56.0,0.0,2.0,7.0,0.0,0,0
146756  ,1.0,2.0,77.0,5.0,1.0,1.0,3.0,4.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
147489  ,1.0,1.0,23.0,2.0,4.0,3.0,1.0,0.0,125.0,321.0,3.0,0.0,66.0,0.0,2.0,99.0,0.0,0,0
147489  ,1.0,2.0,22.0,2.0,4.0,4.0,3.0,4.0,125.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
147489  ,1.0,1.0,4.0,5.0,4.0,7.0,4.0,5.0,125.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
147489  ,1.0,2.0,2.0,5.0,4.0,7.0,4.0,5.0,125.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
147853  ,1.0,1.0,78.0,4.0,1.0,4.0,3.0,1.0,700.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
147853  ,1.0,2.0,49.0,5.0,2.0,5.0,3.0,4.0,700.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
148396  ,1.0,1.0,50.0,2.0,2.0,2.0,2.0,0.0,125.0,331.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0
148396  ,1.0,2.0,50.0,2.0,2.0,3.0,1.0,0.0,125.0,331.0,2.0,0.0,70.0,0.0,2.0,1.0,0.0,0,0
148396  ,1.0,1.0,22.0,5.0,2.0,4.0,0.0,0.0,125.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
148396  ,1.0,2.0,19.0,5.0,2.0,5.0,0.0,0.0,125.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
148544  ,1.0,1.0,61.0,2.0,1.0,3.0,1.0,0.0,750.0,257.0,3.0,2.0,45.0,25.0,2.0,6.0,0.0,0,0
148544  ,1.0,2.0,61.0,2.0,1.0,3.0,3.0,4.0,750.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
148660  ,1.0,1.0,72.0,2.0,1.0,2.0,3.0,1.0,205.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
148660  ,1.0,2.0,66.0,2.0,1.0,1.0,3.0,4.0,205.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
148679  ,1.0,1.0,29.0,1.0,1.0,2.0,1.0,0.0,375.0,284.0,3.0,0.0,56.0,0.0,2.0,8.0,0.0,0,0
148679  ,1.0,2.0,37.0,1.0,4.0,2.0,3.0,4.0,375.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
148679  ,1.0,1.0,11.0,5.0,4.0,1.0,3.0,3.0,375.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
148679  ,1.0,2.0,4.0,5.0,4.0,7.0,4.0,5.0,375.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
148969  ,1.0,2.0,65.0,4.0,1.0,4.0,1.0,0.0,620.0,245.0,2.0,0.0,10.0,0.0,2.0,1.0,0.0,0,0
149271  ,1.0,2.0,30.0,5.0,4.0,3.0,1.0,0.0,8.4,126.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,0,0
149271  ,1.0,2.0,13.0,5.0,4.0,2.0,1.0,0.0,8.4,126.0,3.0,0.0,36.0,0.0,2.0,2.0,0.0,0,0
149271  ,1.0,2.0,11.0,5.0,4.0,1.0,3.0,3.0,8.4,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
149271  ,1.0,2.0,9.0,5.0,4.0,1.0,4.0,3.0,8.4,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
149271  ,1.0,2.0,2.0,5.0,4.0,7.0,4.0,5.0,8.4,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
149287  ,1.0,2.0,69.0,3.0,4.0,3.0,1.0,0.0,130.0,220.0,3.0,0.0,49.0,0.0,2.0,0.0,0.0,0,0
149403  ,1.0,1.0,55.0,1.0,1.0,4.0,1.0,0.0,480.0,342.0,2.0,0.0,44.0,0.0,2.0,1.0,0.0,0,0
149403  ,1.0,2.0,49.0,1.0,1.0,4.0,1.0,0.0,480.0,342.0,3.0,0.0,48.0,0.0,2.0,8.0,0.0,0,0
149403  ,1.0,1.0,22.0,5.0,4.0,6.0,3.0,7.0,480.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
149699  ,1.0,2.0,70.0,4.0,1.0,1.0,3.0,1.0,122.5,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
149699  ,1.0,1.0,16.0,5.0,4.0,3.0,3.0,3.0,122.5,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
149933  ,1.0,1.0,45.0,2.0,1.0,6.0,1.0,0.0,611.25,360.0,3.0,0.0,0.0,0.0,2.0,8.0,0.0,0,0
149933  ,1.0,2.0,40.0,2.0,1.0,6.0,1.0,0.0,611.25,360.0,3.0,0.0,0.0,0.0,2.0,9.0,0.0,0,0
149933  ,1.0,1.0,8.0,5.0,1.0,1.0,4.0,3.0,611.25,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
149933  ,1.0,2.0,10.0,5.0,1.0,1.0,3.0,3.0,611.25,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
150169  ,1.0,2.0,53.0,3.0,4.0,4.0,1.0,0.0,173.33333333333334,205.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0
150169  ,1.0,2.0,9.0,5.0,4.0,1.0,4.0,3.0,173.33333333333334,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
150169  ,1.0,2.0,16.0,5.0,4.0,3.0,3.0,3.0,173.33333333333334,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
150444  ,1.0,2.0,27.0,5.0,1.0,3.0,2.0,0.0,65.0,285.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0
150444  ,1.0,1.0,4.0,5.0,1.0,7.0,4.0,5.0,65.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
150713  ,1.0,1.0,33.0,2.0,2.0,4.0,1.0,0.0,500.0,300.0,1.0,0.0,49.0,0.0,2.0,4.0,0.0,0,0
150713  ,1.0,2.0,36.0,2.0,2.0,5.0,3.0,4.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
150713  ,1.0,1.0,10.0,5.0,2.0,1.0,3.0,3.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
150713  ,1.0,1.0,7.0,5.0,2.0,1.0,4.0,3.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
150713  ,1.0,1.0,0.0,5.0,2.0,7.0,4.0,5.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151247  ,1.0,1.0,38.0,2.0,2.0,6.0,1.0,0.0,1275.0,224.0,3.0,2.0,34.0,22.0,1.0,99.0,0.0,0,0
151247  ,1.0,2.0,38.0,2.0,1.0,6.0,1.0,0.0,1275.0,224.0,3.0,0.0,0.0,0.0,1.0,99.0,0.0,0,0
151247  ,1.0,1.0,6.0,5.0,1.0,1.0,4.0,3.0,1275.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151247  ,1.0,2.0,5.0,5.0,1.0,7.0,4.0,5.0,1275.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151326  ,1.0,2.0,39.0,3.0,1.0,2.0,1.0,0.0,160.0,774.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0,0
151326  ,1.0,1.0,1.0,5.0,1.0,7.0,4.0,5.0,160.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151372  ,1.0,1.0,58.0,2.0,4.0,2.0,2.0,0.0,300.0,279.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
151372  ,1.0,2.0,69.0,2.0,4.0,2.0,3.0,4.0,300.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151401  ,1.0,1.0,45.0,2.0,1.0,2.0,1.0,0.0,200.0,374.0,2.0,0.0,48.0,0.0,2.0,1.0,0.0,0,0
151401  ,1.0,2.0,40.0,2.0,1.0,2.0,3.0,4.0,200.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151401  ,1.0,1.0,8.0,5.0,1.0,1.0,4.0,3.0,200.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151401  ,1.0,2.0,2.0,5.0,1.0,7.0,4.0,5.0,200.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151719  ,1.0,2.0,59.0,3.0,4.0,2.0,1.0,0.0,66.66666666666667,273.0,2.0,2.0,7.0,1.0,2.0,1.0,0.0,0,0
151719  ,1.0,1.0,27.0,5.0,4.0,4.0,0.0,0.0,66.66666666666667,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151719  ,1.0,2.0,19.0,5.0,4.0,5.0,2.0,0.0,66.66666666666667,273.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
152273  ,1.0,1.0,27.0,1.0,1.0,4.0,1.0,0.0,610.0,359.0,3.0,0.0,91.0,0.0,2.0,9.0,0.0,0,0
152273  ,1.0,2.0,26.0,1.0,1.0,4.0,1.0,0.0,610.0,359.0,3.0,0.0,40.0,0.0,2.0,9.0,0.0,0,0
152273  ,1.0,1.0,5.0,5.0,1.0,7.0,4.0,5.0,610.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
152395  ,1.0,1.0,56.0,1.0,1.0,4.0,1.0,0.0,162.5,304.0,3.0,0.0,56.0,0.0,2.0,99.0,0.0,0,0
152395  ,1.0,2.0,56.0,1.0,1.0,4.0,3.0,4.0,162.5,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
152395  ,1.0,2.0,20.0,5.0,1.0,4.0,2.0,0.0,162.5,304.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
152395  ,1.0,1.0,17.0,5.0,1.0,3.0,1.0,0.0,162.5,304.0,3.0,0.0,56.0,0.0,2.0,3.0,0.0,0,0
152635  ,1.0,1.0,53.0,2.0,1.0,6.0,1.0,0.0,720.0,273.0,3.0,0.0,25.0,0.0,1.0,99.0,0.0,0,0
152635  ,1.0,2.0,38.0,2.0,1.0,6.0,1.0,0.0,720.0,273.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0
152635  ,1.0,1.0,11.0,5.0,1.0,1.0,3.0,3.0,720.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
152635  ,1.0,1.0,9.0,5.0,1.0,1.0,4.0,3.0,720.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
152635  ,1.0,1.0,0.0,5.0,1.0,7.0,4.0,5.0,720.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
152757  ,1.0,1.0,47.0,5.0,4.0,2.0,1.0,0.0,650.0,309.0,3.0,0.0,35.0,0.0,2.0,4.0,0.0,0,0
152757  ,1.0,1.0,66.0,3.0,4.0,2.0,1.0,0.0,650.0,309.0,1.0,0.0,44.0,0.0,2.0,4.0,0.0,0,0
152917  ,1.0,1.0,33.0,2.0,1.0,6.0,1.0,0.0,597.5,211.0,3.0,4.0,32.0,27.0,1.0,12.0,0.0,0,0
152917  ,1.0,2.0,34.0,2.0,1.0,5.0,1.0,0.0,597.5,211.0,3.0,0.0,20.0,0.0,3.0,99.0,0.0,0,0
152917  ,1.0,1.0,3.0,5.0,1.0,7.0,4.0,5.0,597.5,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
152917  ,1.0,2.0,1.0,5.0,1.0,7.0,4.0,5.0,597.5,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
153277  ,1.0,2.0,58.0,4.0,1.0,4.0,3.0,4.0,656.6666666666666,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
153277  ,1.0,2.0,30.0,5.0,1.0,6.0,1.0,0.0,656.6666666666666,204.0,2.0,2.0,50.0,16.0,2.0,1.0,0.0,0,0
153277  ,1.0,2.0,79.0,4.0,1.0,2.0,3.0,1.0,656.6666666666666,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
153449  ,1.0,1.0,43.0,2.0,1.0,6.0,1.0,0.0,950.0,262.0,3.0,3.0,42.0,0.0,1.0,6.0,0.0,0,0
153449  ,1.0,2.0,40.0,2.0,1.0,6.0,3.0,4.0,950.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
153449  ,1.0,2.0,3.0,5.0,1.0,7.0,4.0,5.0,950.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
153449  ,1.0,1.0,10.0,5.0,1.0,1.0,3.0,3.0,950.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
153676  ,1.0,1.0,71.0,2.0,1.0,4.0,3.0,1.0,700.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
153676  ,1.0,2.0,67.0,2.0,1.0,2.0,3.0,4.0,700.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
154100  ,1.0,1.0,49.0,1.0,2.0,5.0,1.0,0.0,337.5,2000.0,3.0,0.0,42.0,0.0,2.0,9.0,0.0,0,0
154100  ,1.0,2.0,46.0,1.0,2.0,5.0,1.0,0.0,337.5,2000.0,3.0,0.0,20.0,0.0,2.0,9.0,0.0,0,0
154100  ,1.0,1.0,12.0,5.0,2.0,1.0,3.0,3.0,337.5,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
154100  ,1.0,2.0,9.0,5.0,2.0,1.0,4.0,3.0,337.5,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
154424  ,1.0,1.0,51.0,2.0,4.0,3.0,1.0,0.0,312.5,357.0,3.0,0.0,70.0,0.0,2.0,2.0,0.0,0,0
154424  ,1.0,2.0,49.0,2.0,4.0,3.0,1.0,0.0,312.5,357.0,3.0,0.0,14.0,0.0,2.0,2.0,0.0,0,0
154424  ,1.0,1.0,23.0,5.0,4.0,4.0,1.0,0.0,312.5,357.0,3.0,0.0,54.0,0.0,2.0,4.0,0.0,0,0
154424  ,1.0,2.0,18.0,5.0,4.0,5.0,3.0,3.0,312.5,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
154570  ,1.0,2.0,87.0,4.0,1.0,2.0,3.0,1.0,570.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
154778  ,1.0,2.0,92.0,4.0,1.0,2.0,3.0,1.0,600.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
154778  ,2.0,2.0,67.0,5.0,2.0,3.0,1.0,0.0,250.0,220.0,3.0,2.0,70.0,2.0,2.0,0.0,0.0,0,0
154785  ,1.0,2.0,80.0,4.0,1.0,2.0,3.0,1.0,1030.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
154785  ,1.0,1.0,41.0,5.0,4.0,2.0,2.0,0.0,1030.0,290.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0
154914  ,1.0,2.0,74.0,4.0,1.0,2.0,3.0,4.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
155145  ,1.0,1.0,25.0,2.0,1.0,3.0,1.0,0.0,450.0,488.0,3.0,0.0,40.0,0.0,1.0,8.0,0.0,0,0
155145  ,1.0,2.0,23.0,2.0,1.0,5.0,3.0,3.0,450.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
155260  ,1.0,2.0,56.0,4.0,1.0,4.0,1.0,0.0,2125.0,376.0,2.0,0.0,36.0,0.0,2.0,1.0,0.0,0,0
155260  ,1.0,2.0,26.0,5.0,1.0,5.0,1.0,0.0,2125.0,376.0,3.0,0.0,33.0,0.0,2.0,9.0,0.0,0,0
155499  ,1.0,1.0,76.0,2.0,1.0,4.0,3.0,1.0,350.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
155499  ,1.0,2.0,75.0,2.0,1.0,4.0,3.0,4.0,350.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
155536  ,1.0,1.0,73.0,2.0,1.0,1.0,3.0,1.0,742.5,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
155536  ,1.0,2.0,67.0,2.0,1.0,2.0,3.0,1.0,742.5,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
155616  ,1.0,1.0,34.0,5.0,1.0,4.0,1.0,0.0,1370.0,466.0,3.0,0.0,42.0,0.0,1.0,9.0,0.0,0,0
156132  ,1.0,1.0,25.0,1.0,1.0,6.0,1.0,0.0,1005.0,482.0,3.0,0.0,48.0,0.0,2.0,9.0,0.0,0,0
156132  ,1.0,2.0,20.0,1.0,1.0,4.0,1.0,0.0,1005.0,482.0,3.0,0.0,56.0,0.0,2.0,7.0,0.0,0,0
156477  ,1.0,1.0,54.0,2.0,12.0,5.0,1.0,0.0,700.0,251.0,3.0,0.0,16.0,0.0,2.0,4.0,0.0,0,0
156477  ,1.0,2.0,54.0,2.0,12.0,6.0,1.0,0.0,700.0,251.0,3.0,2.0,23.0,23.0,1.0,10.0,0.0,0,0
157021  ,1.0,2.0,32.0,1.0,12.0,6.0,1.0,0.0,900.0,449.0,3.0,0.0,45.0,0.0,2.0,8.0,0.0,0,0
157021  ,1.0,1.0,33.0,1.0,1.0,5.0,1.0,0.0,900.0,449.0,3.0,0.0,51.0,0.0,2.0,8.0,0.0,0,0
157587  ,1.0,1.0,35.0,2.0,1.0,4.0,1.0,0.0,1150.0,289.0,3.0,0.0,104.0,0.0,2.0,12.0,0.0,0,0
157587  ,1.0,2.0,30.0,2.0,1.0,4.0,3.0,4.0,1150.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
157587  ,1.0,2.0,3.0,5.0,1.0,7.0,4.0,5.0,1150.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
157660  ,1.0,1.0,54.0,2.0,1.0,3.0,1.0,0.0,1083.3333333333333,321.0,3.0,0.0,50.0,0.0,2.0,5.0,0.0,0,0
157660  ,1.0,2.0,52.0,2.0,1.0,3.0,1.0,0.0,1083.3333333333333,321.0,3.0,0.0,32.0,0.0,2.0,2.0,0.0,0,0
157660  ,1.0,1.0,25.0,5.0,4.0,3.0,1.0,0.0,1083.3333333333333,321.0,3.0,0.0,32.0,0.0,2.0,2.0,0.0,0,0
157705  ,1.0,2.0,85.0,4.0,1.0,1.0,1.0,0.0,488.0,245.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,0,0
157969  ,1.0,1.0,48.0,2.0,1.0,3.0,1.0,0.0,250.0,542.0,1.0,0.0,91.0,0.0,2.0,6.0,0.0,0,0
157969  ,1.0,2.0,44.0,2.0,1.0,4.0,1.0,0.0,250.0,542.0,4.0,0.0,70.0,0.0,2.0,6.0,0.0,0,0
157969  ,1.0,1.0,20.0,5.0,1.0,5.0,3.0,3.0,250.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
157969  ,1.0,2.0,18.0,5.0,1.0,5.0,3.0,3.0,250.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
158212  ,1.0,1.0,68.0,2.0,4.0,3.0,2.0,0.0,100.0,138.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0
