codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,itf,ipcf,pondera,pondih,cat_ocup,pp03d,pp3e_tot,pp3f_tot,pp04a,pp04c,pp10a,pp3e_tot_missing,pp3f_tot_missing
TQRMNORQQHLOKOCDEFMDB00861700,1,2,18,5,1.0,5,3,3,0.0,0.0,243.0,,0,,,,,,,0,0
TQRMNORQQHLOKOCDEFMDB00861700,1,1,14,5,1.0,3,3,3,0.0,0.0,243.0,,0,,,,,,,0,0
TQRMNOQUUHMLKNCDEFMDB00877957,1,2,83,4,1.0,6,3,1,1000000.0,1000000.0,141.0,159.0,0,,,,,,,0,0
TQRMNOPXWHJKKMCDEFMDB00877958,1,2,43,5,1.0,6,1,0,1240000.0,1240000.0,173.0,218.0,3,0.0,45.0,0.0,1.0,6.0,,0,0
TQRMNOQQWHKMKOCDEFMDB00877959,1,1,52,2,1.0,3,1,0,0.0,0.0,221.0,,2,0.0,54.0,0.0,2.0,2.0,,0,0
TQRMNOQQWHKMKOCDEFMDB00877959,1,2,54,2,1.0,4,1,0,0.0,0.0,221.0,,2,0.0,54.0,0.0,2.0,2.0,,0,0
TQRMNOQQWHKMKOCDEFMDB00877959,1,2,25,5,1.0,5,3,3,0.0,0.0,221.0,,0,,,,,,,0,0
TQRMNOSRQHJNKPCDEGKDB00877984,1,1,39,5,1.0,6,1,0,0.0,0.0,119.0,,2,0.0,40.0,0.0,2.0,1.0,,0,0
TQRMNOSRRHJNKPCDEGKDB00872517,1,2,74,3,1.0,6,3,1,400000.0,400000.0,140.0,153.0,0,,,,,,,0,0
TQRMNOQPWHKLKQCDEIOAH00856643,1,1,77,2,1.0,2,3,1,800000.0,400000.0,195.0,258.0,0,,,,,,,0,0
TQRMNOQPWHKLKQCDEIOAH00856643,1,2,71,2,1.0,3,3,6,800000.0,400000.0,195.0,258.0,0,,,,,,,0,0
TQRMNOPUWHJMKQCDEIOAH00876449,1,1,59,3,1.0,4,3,4,1700000.0,850000.0,91.0,119.0,0,,,,,,,0,0
TQRMNOPUWHJMKQCDEIOAH00876449,1,1,24,5,1.0,6,1,0,1700000.0,850000.0,91.0,119.0,3,0.0,45.0,0.0,2.0,,,0,0
TQRMNORYTHKMKRCDEIOAH00856644,1,1,53,2,4.0,1,1,0,0.0,0.0,117.0,,2,2.0,48.0,18.0,2.0,1.0,,0,0
TQRMNORYTHKMKRCDEIOAH00856644,1,2,43,2,4.0,3,3,4,0.0,0.0,117.0,,0,,,,,,,0,0
TQRMNORYTHKMKRCDEIOAH00856644,1,2,19,5,4.0,4,3,7,0.0,0.0,117.0,,0,,,,,,,0,0
TQRMNOSYXHMMMNCDEFKID00878043,1,1,51,5,1.0,4,1,0,0.0,0.0,667.0,,1,0.0,30.0,0.0,2.0,2.0,,0,0
TQRMNOSYXHMMMNCDEFKID00878043,1,2,76,4,1.0,4,3,1,0.0,0.0,667.0,,0,,,,,,,0,0
TQRMNORXVHJMMLCDEFKID00876219,1,2,43,2,1.0,5,2,0,1350000.0,337500.0,674.0,711.0,2,,,,,,5.0,0,0
TQRMNORXVHJMMLCDEFKID00876219,1,1,40,2,1.0,6,1,0,1350000.0,337500.0,674.0,711.0,2,0.0,40.0,0.0,2.0,2.0,,0,0
TQRMNORXVHJMMLCDEFKID00876219,1,1,7,5,1.0,1,4,3,1350000.0,337500.0,674.0,711.0,0,,,,,,,0,0
TQRMNORXVHJMMLCDEFKID00876219,1,1,5,5,1.0,7,4,5,1350000.0,337500.0,674.0,711.0,0,,,,,,,0,0
TQRMNOVQTHJOMMCDEFKID00876759,1,1,37,1,1.0,3,1,0,850000.0,212500.0,1072.0,1357.0,3,0.0,15.0,0.0,2.0,,,0,0
TQRMNOVQTHJOMMCDEFKID00876759,1,2,37,1,1.0,3,1,0,850000.0,212500.0,1072.0,1357.0,2,0.0,16.0,0.0,2.0,1.0,,0,0
TQRMNOVQTHJOMMCDEFKID00876759,1,1,14,5,1.0,3,3,3,850000.0,212500.0,1072.0,1357.0,0,,,,,,,0,0
TQRMNOVQTHJOMMCDEFKID00876759,1,1,9,5,1.0,1,4,3,850000.0,212500.0,1072.0,1357.0,0,,,,,,,0,0
TQRMNOPVYHJMMNCDEFKID00878044,1,1,28,1,4.0,3,1,0,780000.0,156000.0,854.0,829.0,2,0.0,60.0,0.0,2.0,1.0,,0,0
TQRMNOPVYHJMMNCDEFKID00878044,1,2,24,1,4.0,3,3,4,780000.0,156000.0,854.0,829.0,0,,,,,,,0,0
TQRMNOPVYHJMMNCDEFKID00878044,1,1,5,5,4.0,1,4,5,780000.0,156000.0,854.0,829.0,0,,,,,,,0,0
TQRMNOPVYHJMMNCDEFKID00878044,1,1,4,5,4.0,7,4,5,780000.0,156000.0,854.0,829.0,0,,,,,,,0,0
TQRMNOPQSHKOKOCDEFMDB00860926,1,1,16,5,4.0,3,3,3,986000.0,197200.0,120.0,126.0,0,,,,,,,0,0
TQRMNOPQSHKOKOCDEFMDB00860926,1,2,13,5,4.0,3,3,3,986000.0,197200.0,120.0,126.0,0,,,,,,,0,0
TQRMNOPQSHKOKOCDEFMDB00860926,1,2,51,4,4.0,1,3,6,986000.0,197200.0,120.0,126.0,0,,,,,,,0,0
TQRMNOPQSHKOKOCDEFMDB00860926,1,2,22,1,4.0,3,3,4,986000.0,197200.0,120.0,126.0,0,,,,,,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,1,75,2,1.0,4,3,1,3448000.0,265230.77,104.0,300.0,0,,,,,,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,2,89,2,1.0,4,3,1,3448000.0,265230.77,104.0,300.0,0,,,,,,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,1,54,3,1.0,3,1,0,3448000.0,265230.77,104.0,300.0,3,0.0,45.0,0.0,2.0,8.0,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,2,53,3,1.0,3,1,0,3448000.0,265230.77,104.0,300.0,3,0.0,30.0,0.0,1.0,9.0,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,2,52,3,1.0,4,1,0,3448000.0,265230.77,104.0,300.0,3,0.0,36.0,0.0,2.0,0.0,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,2,31,1,4.0,3,1,0,3448000.0,265230.77,104.0,300.0,2,0.0,12.0,0.0,2.0,1.0,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,2,22,5,4.0,3,1,0,3448000.0,265230.77,104.0,300.0,2,0.0,10.0,0.0,2.0,1.0,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,1,20,5,1.0,4,3,7,3448000.0,265230.77,104.0,300.0,0,,,,,,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,1,16,5,4.0,3,1,0,3448000.0,265230.77,104.0,300.0,2,0.0,16.0,0.0,2.0,1.0,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,1,12,5,4.0,1,3,3,3448000.0,265230.77,104.0,300.0,0,,,,,,,0,0
TQRMNORURHKOKSCDEGKDB00860886,1,2,36,1,4.0,2,1,0,0.0,0.0,105.0,,2,0.0,48.0,0.0,2.0,1.0,,0,0
TQRMNORURHKOKSCDEGKDB00860886,1,1,70,1,1.0,4,3,1,0.0,0.0,105.0,,0,,,,,,,0,0
TQRMNORURHKOKSCDEGKDB00860886,1,2,18,1,4.0,3,3,3,0.0,0.0,105.0,,0,,,,,,,0,0
TQRMNORURHKOKSCDEGKDB00860886,1,2,14,5,4.0,3,3,3,0.0,0.0,105.0,,0,,,,,,,0,0
TQRMNORURHKOKSCDEGKDB00860886,1,1,11,5,4.0,1,3,3,0.0,0.0,105.0,,0,,,,,,,0,0
TQRMNORURHKOKSCDEGKDB00860886,1,1,5,5,4.0,1,4,5,0.0,0.0,105.0,,0,,,,,,,0,0
TQRMNORURHKOKSCDEGKDB00860886,1,1,18,1,4.0,3,3,3,0.0,0.0,105.0,,0,,,,,,,0,0
TQRMNOSRVHJMKSCDEGKDB00878088,1,1,47,2,1.0,4,1,0,0.0,0.0,99.0,,3,0.0,48.0,0.0,2.0,9.0,,0,0
TQRMNOSRVHJMKSCDEGKDB00878088,1,2,50,2,4.0,4,3,4,0.0,0.0,99.0,,0,,,,,,,0,0
TQRMNOQQWHKMKOCDEFMDB00877959,1,1,20,4,1.0,5,3,3,0.0,0.0,221.0,,0,,,,,,,0,0
TQRMNORWRHLLLTCDEFLID00851913,1,2,51,2,1.0,6,1,0,5200000.0,2600000.0,439.0,1242.0,3,2.0,35.0,12.0,1.0,12.0,,0,0
TQRMNORWRHLLLTCDEFLID00851913,1,1,68,2,1.0,6,1,0,5200000.0,2600000.0,439.0,1242.0,3,2.0,18.0,12.0,1.0,12.0,,0,0
TQRMNORWQHJOLRCDEFLID00877960,1,1,53,2,1.0,5,1,0,0.0,0.0,237.0,,3,0.0,40.0,0.0,2.0,7.0,,0,0
TQRMNORWQHJOLRCDEFLID00877960,1,2,60,2,1.0,6,1,0,0.0,0.0,237.0,,2,0.0,6.0,0.0,2.0,1.0,,0,0
TQRMNORWQHJOLRCDEFLID00877960,1,2,25,5,1.0,4,3,4,0.0,0.0,237.0,,0,,,,,,,0,0
TQRMNOSYSHMMLRCDEFLID00877961,1,1,36,5,4.0,3,1,0,0.0,0.0,356.0,,3,0.0,24.0,0.0,2.0,2.0,,0,0
TQRMNOSYSHMMLRCDEFLID00877961,1,2,66,5,1.0,4,3,6,0.0,0.0,356.0,,0,,,,,,,0,0
TQRMNORWWHJOLTCDEFLID00876430,1,2,32,1,1.0,6,1,0,2300000.0,766666.67,574.0,1609.0,2,2.0,6.0,6.0,2.0,1.0,,0,0
TQRMNORWWHJOLTCDEFLID00876430,1,1,29,1,1.0,5,1,0,2300000.0,766666.67,574.0,1609.0,2,0.0,54.0,0.0,2.0,1.0,,0,0
TQRMNORWWHJOLTCDEFLID00876430,1,2,7,5,1.0,1,4,3,2300000.0,766666.67,574.0,1609.0,0,,,,,,,0,0
TQRMNOUPPHMOLSCDEFLID00877962,1,1,56,2,2.0,4,3,6,600000.0,200000.0,331.0,1186.0,0,,,,,,,0,0
TQRMNOUPPHMOLSCDEFLID00877962,1,2,50,2,1.0,4,1,0,600000.0,200000.0,331.0,1186.0,2,0.0,48.0,0.0,2.0,1.0,,0,0
TQRMNOUPPHMOLSCDEFLID00877962,1,2,33,5,4.0,5,3,3,600000.0,200000.0,331.0,1186.0,0,,,,,,,0,0
TQRMNOQRRHJNKSCDEIOAH00876481,1,2,32,2,1.0,4,1,0,0.0,0.0,112.0,,3,0.0,36.0,0.0,2.0,3.0,,0,0
TQRMNOQRRHJNKSCDEIOAH00876481,1,1,34,2,1.0,4,1,0,0.0,0.0,112.0,,3,0.0,48.0,0.0,1.0,9.0,,0,0
TQRMNOQRRHJNKSCDEIOAH00876481,1,2,5,5,1.0,7,4,5,0.0,0.0,112.0,,0,,,,,,,0,0
TQRMNOPVYHJMMNCDEFKID00878044,1,1,2,5,4.0,7,4,5,780000.0,156000.0,854.0,829.0,0,,,,,,,0,0
TQRMNORQXHJMMNCDEFKID00876760,1,2,72,2,1.0,4,3,1,0.0,0.0,722.0,,0,,,,,,,0,0
TQRMNORQXHJMMNCDEFKID00876760,1,1,66,2,1.0,2,3,4,0.0,0.0,722.0,,0,,,,,,,0,0
TQRMNORRQHJMMNCDEFKID00876220,1,1,75,2,1.0,2,3,1,620000.0,310000.0,722.0,925.0,0,,,,,,,0,0
TQRMNORRQHJMMNCDEFKID00876220,1,2,68,2,1.0,4,3,1,620000.0,310000.0,722.0,925.0,0,,,,,,,0,0
TQRMNORYQHKMKMCDEFLID00865455,1,1,50,2,1.0,3,1,0,0.0,0.0,258.0,,3,0.0,40.0,0.0,2.0,8.0,,0,0
TQRMNORYQHKMKMCDEFLID00865455,1,2,48,2,4.0,3,1,0,0.0,0.0,258.0,,2,0.0,84.0,0.0,2.0,1.0,,0,0
TQRMNORYQHKMKMCDEFLID00865455,1,2,20,5,4.0,5,3,3,0.0,0.0,258.0,,0,,,,,,,0,0
TQRMNORYQHKMKMCDEFLID00865455,1,1,33,5,1.0,5,1,0,0.0,0.0,258.0,,3,0.0,48.0,0.0,2.0,,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,1,20,1,1.0,3,1,0,3448000.0,265230.77,104.0,300.0,2,0.0,45.0,0.0,2.0,1.0,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,1,5,5,4.0,7,4,5,3448000.0,265230.77,104.0,300.0,0,,,,,,,0,0
TQRMNOQURHKOKOCDEFMDB00860927,1,1,0,5,4.0,7,4,5,3448000.0,265230.77,104.0,300.0,0,,,,,,,0,0
TQRMNOSRVHJMKSCDEGKDB00878088,1,1,25,5,1.0,5,1,0,0.0,0.0,99.0,,3,0.0,48.0,0.0,2.0,8.0,,0,0
TQRMNOSRVHJMKSCDEGKDB00878088,1,2,22,5,4.0,5,3,3,0.0,0.0,99.0,,0,,,,,,,0,0
TQRMNOSRVHJMKSCDEGKDB00878088,1,2,9,5,3.0,1,4,3,0.0,0.0,99.0,,0,,,,,,,0,0
TQRMNOSTRHJLKTCDEGKDB00872570,1,2,87,4,1.0,2,3,4,320000.0,320000.0,216.0,324.0,0,,,,,,,0,0
TQRMNOPWVHJLKPCDEIOAH00876432,1,2,54,4,1.0,3,3,1,1303750.0,162968.75,297.0,423.0,0,,,,,,,0,0
TQRMNOPWVHJLKPCDEIOAH00876432,1,2,30,3,4.0,4,1,0,1303750.0,162968.75,297.0,423.0,3,0.0,48.0,0.0,2.0,6.0,,0,0
TQRMNOPWVHJLKPCDEIOAH00876432,1,1,27,5,4.0,3,1,0,1303750.0,162968.75,297.0,423.0,3,0.0,35.0,0.0,2.0,4.0,,0,0
TQRMNOPWVHJLKPCDEIOAH00876432,1,1,25,5,4.0,3,3,6,1303750.0,162968.75,297.0,423.0,0,,,,,,,0,0
TQRMNOPWVHJLKPCDEIOAH00876432,1,2,23,3,4.0,4,2,0,1303750.0,162968.75,297.0,423.0,3,,,,,,1.0,0,0
TQRMNOPWVHJLKPCDEIOAH00876432,1,2,6,5,4.0,7,4,3,1303750.0,162968.75,297.0,423.0,0,,,,,,,0,0
TQRMNOPWVHJLKPCDEIOAH00876432,1,1,5,5,4.0,7,4,5,1303750.0,162968.75,297.0,423.0,0,,,,,,,0,0
TQRMNOPWVHJLKPCDEIOAH00876432,1,1,2,5,4.0,7,4,5,1303750.0,162968.75,297.0,423.0,0,,,,,,,0,0
TQRMNOPWYHJLKPCDEIOAH00875881,1,2,56,2,1.0,6,1,0,3870000.0,967500.0,314.0,568.0,3,0.0,0.0,0.0,1.0,9.0,,0,0
TQRMNOPWYHJLKPCDEIOAH00875881,1,1,51,2,1.0,4,1,0,3870000.0,967500.0,314.0,568.0,3,0.0,40.0,0.0,2.0,,,0,0
TQRMNOPWYHJLKPCDEIOAH00875881,1,2,14,5,1.0,3,3,3,3870000.0,967500.0,314.0,568.0,0,,,,,,,0,0
TQRMNOPWYHJLKPCDEIOAH00875881,1,2,34,5,1.0,6,1,0,3870000.0,967500.0,314.0,568.0,2,0.0,0.0,0.0,2.0,1.0,,0,0
TQRMNOQUXHKMKSCDEIOAH00856818,1,1,59,2,1.0,3,3,1,0.0,0.0,49.0,,0,,,,,,,0,0
TQRMNOQUXHKMKSCDEIOAH00856818,1,2,57,2,1.0,3,3,4,0.0,0.0,49.0,,0,,,,,,,0,0
TQRMNORXTHMMKRCDEIOAH00878211,1,2,18,5,4.0,1,3,3,450000.0,112500.0,140.0,186.0,0,,,,,,,0,0
TQRMNORXTHMMKRCDEIOAH00878211,1,1,16,5,4.0,3,3,3,450000.0,112500.0,140.0,186.0,0,,,,,,,0,0
TQRMNORXTHMMKRCDEIOAH00878211,1,1,5,5,4.0,1,4,5,450000.0,112500.0,140.0,186.0,0,,,,,,,0,0
TQRMNORVVHJNKSCDEIOAH00875015,2,2,27,1,4.0,4,3,4,0.0,0.0,116.0,,0,,,,,,,0,0
TQRMNORVVHJNKSCDEIOAH00875015,2,2,9,5,4.0,1,4,3,0.0,0.0,116.0,,0,,,,,,,0,0
TQRMNORVVHJNKSCDEIOAH00875015,2,1,4,5,4.0,7,4,5,0.0,0.0,116.0,,0,,,,,,,0,0
TQRMNORVVHJNKSCDEIOAH00875015,2,1,28,1,4.0,3,1,0,0.0,0.0,116.0,,3,0.0,40.0,0.0,2.0,,,0,0
TQRMNOXPVHMMKQCDEIMBF00878238,1,1,38,2,1.0,6,1,0,1000000.0,333333.33,291.0,383.0,2,0.0,40.0,0.0,2.0,1.0,,0,0
TQRMNOSUSHKOKSCDEIOAH00857640,1,1,17,5,4.0,3,3,3,521000.0,104200.0,135.0,212.0,0,,,,,,,0,0
TQRMNOSUSHKOKSCDEIOAH00857640,1,1,13,5,4.0,3,3,3,521000.0,104200.0,135.0,212.0,0,,,,,,,0,0
TQRMNOSUSHKOKSCDEIOAH00857640,1,2,7,5,4.0,1,4,3,521000.0,104200.0,135.0,212.0,0,,,,,,,0,0
TQRMNOSUSHKOKSCDEIOAH00857640,1,2,16,5,4.0,3,3,7,521000.0,104200.0,135.0,212.0,0,,,,,,,0,0
TQRMNOQWVHLLKOCDEFKID00851762,1,1,30,5,4.0,5,1,0,1200000.0,600000.0,1273.0,1701.0,3,0.0,28.0,0.0,2.0,,,0,0
TQRMNOQWVHLLKOCDEFKID00851762,1,1,30,5,4.0,5,1,0,1200000.0,600000.0,1273.0,1701.0,3,0.0,28.0,0.0,2.0,,,0,0
TQRMNOTRTHLKKPCDEFKID00851765,1,1,25,5,12.0,6,3,4,700000.0,700000.0,1328.0,1541.0,0,,,,,,,0,0
TQRMNOSUSHKOKSCDEIOAH00857640,1,1,43,5,4.0,3,1,0,521000.0,104200.0,135.0,212.0,2,0.0,36.0,0.0,2.0,1.0,,0,0
TQSMNOPVRHLNKTCDEFKID00851771,1,2,36,5,4.0,2,3,4,485000.0,121250.0,571.0,627.0,0,,,,,,,0,0
TQSMNOPVRHLNKTCDEFKID00851771,1,1,13,5,4.0,3,3,3,485000.0,121250.0,571.0,627.0,0,,,,,,,0,0
TQSMNOPVRHLNKTCDEFKID00851771,1,1,1,5,4.0,7,4,5,485000.0,121250.0,571.0,627.0,0,,,,,,,0,0
TQSMNOPVRHLNKTCDEFKID00851771,1,2,63,5,4.0,7,3,6,485000.0,121250.0,571.0,627.0,0,,,,,,,0,0
TQRMNOQYTHKOLQCDEGJBF00857788,1,2,30,1,1.0,5,1,0,1880000.0,470000.0,1018.0,1022.0,3,0.0,18.0,0.0,2.0,,,0,0
TQRMNOQYTHKOLQCDEGJBF00857788,1,1,29,1,1.0,4,1,0,1880000.0,470000.0,1018.0,1022.0,3,2.0,18.0,6.0,2.0,,,0,0
TQRMNOQYTHKOLQCDEGJBF00857788,1,1,11,5,1.0,1,3,3,1880000.0,470000.0,1018.0,1022.0,0,,,,,,,0,0
TQRMNOQYTHKOLQCDEGJBF00857788,1,2,10,5,1.0,1,3,3,1880000.0,470000.0,1018.0,1022.0,0,,,,,,,0,0
TQRMNOQTPHLMLTCDEGJBF00852970,1,2,62,1,1.0,6,1,0,1440000.0,720000.0,506.0,626.0,2,0.0,25.0,0.0,2.0,1.0,,0,0
TQRMNOQXXHLMKQCDEIKAH00855816,1,1,77,4,1.0,4,3,1,600000.0,600000.0,477.0,697.0,0,,,,,,,0,0
TQRMNORUYHMOKPCDEIKAH00878339,1,1,54,2,1.0,6,1,0,0.0,0.0,468.0,,3,0.0,0.0,0.0,1.0,9.0,,0,0
TQRMNORUYHMOKPCDEIKAH00878339,1,2,43,2,1.0,6,1,0,0.0,0.0,468.0,,3,2.0,40.0,8.0,1.0,12.0,,0,0
TQRMNORUYHMOKPCDEIKAH00878339,1,2,22,5,1.0,4,1,0,0.0,0.0,468.0,,3,0.0,40.0,0.0,2.0,1.0,,0,0
TQRMNORUYHMOKPCDEIKAH00878339,1,2,32,5,1.0,6,1,0,0.0,0.0,468.0,,3,0.0,0.0,0.0,2.0,8.0,,0,0
TQRMNOQVTHMMLUCDEGJBF00878340,1,1,41,2,1.0,6,1,0,7000000.0,2333333.33,717.0,778.0,3,0.0,0.0,0.0,2.0,12.0,,0,0
TQRMNOQVTHMMLUCDEGJBF00878340,1,2,35,2,1.0,6,3,4,7000000.0,2333333.33,717.0,778.0,0,,,,,,,0,0
TQRMNOQVTHMMLUCDEGJBF00878340,1,1,2,5,1.0,7,4,5,7000000.0,2333333.33,717.0,778.0,0,,,,,,,0,0
TQRMNOQYSHKOLQCDEGJBF00857787,1,2,57,3,1.0,4,3,2,500000.0,500000.0,533.0,476.0,0,,,,,,,0,0
TQRMNOPSSHLNLQCDEIMBF00855960,1,2,64,2,1.0,3,1,0,1380000.0,460000.0,97.0,125.0,2,0.0,48.0,0.0,2.0,2.0,,0,0
TQRMNOPSSHLNLQCDEIMBF00855960,1,2,31,5,4.0,5,1,0,1380000.0,460000.0,97.0,125.0,3,0.0,40.0,0.0,2.0,,,0,0
TQRMNOQWPHLNKOCDEIKAH00855825,1,2,36,2,4.0,5,1,0,1656000.0,331200.0,565.0,2100.0,2,0.0,40.0,0.0,2.0,1.0,,0,0
TQRMNOQWPHLNKOCDEIKAH00855825,1,1,36,2,4.0,3,1,0,1656000.0,331200.0,565.0,2100.0,2,0.0,40.0,0.0,2.0,1.0,,0,0
TQRMNOSXTHLMLNCDEIMBF00855958,1,2,70,2,1.0,3,3,4,601000.0,601000.0,135.0,205.0,0,,,,,,,0,0
TQRMNOPSSHLNLQCDEIMBF00855960,1,1,75,2,1.0,2,1,0,1380000.0,460000.0,97.0,125.0,2,0.0,48.0,0.0,2.0,2.0,,0,0
TQRMNOPQVHKNLLCDEIMBF00856983,1,2,14,5,4.0,3,3,3,2200000.0,366666.67,165.0,263.0,0,,,,,,,0,0
TQRMNOPQVHKNLLCDEIMBF00856983,1,1,3,5,4.0,7,4,5,2200000.0,366666.67,165.0,263.0,0,,,,,,,0,0
TQRMNOPYXHLMKMCDEIKAH00855833,1,2,73,3,2.0,6,3,1,300000.0,300000.0,1061.0,1222.0,0,,,,,,,0,0
TQRMNOPYYHLMKMCDEIKAH00878413,1,1,41,2,2.0,5,1,0,0.0,0.0,872.0,,1,0.0,0.0,0.0,2.0,,,0,0
TQRMNORPSHLLKSCDEIMBF00855971,1,1,35,5,4.0,3,1,0,0.0,0.0,407.0,,3,0.0,49.0,0.0,2.0,2.0,,0,0
TQRMNORPSHLLKSCDEIMBF00855971,1,1,9,5,4.0,1,4,3,0.0,0.0,407.0,,0,,,,,,,0,0
TQRMNOSWRHLLKSCDEIMBF00855972,1,2,29,1,1.0,6,1,0,3400000.0,1700000.0,269.0,373.0,3,2.0,32.0,12.0,2.0,4.0,,0,0
TQRMNOSWRHLLKSCDEIMBF00855972,1,1,29,1,1.0,6,1,0,3400000.0,1700000.0,269.0,373.0,3,0.0,40.0,0.0,2.0,11.0,,0,0
TQRMNOPQVHKNLLCDEIMBF00856983,1,1,21,5,1.0,4,1,0,2200000.0,366666.67,165.0,263.0,3,0.0,20.0,0.0,2.0,,,0,0
TQRMNOPQVHKNLLCDEIMBF00856983,1,2,45,5,1.0,4,1,0,2200000.0,366666.67,165.0,263.0,1,0.0,84.0,0.0,2.0,2.0,,0,0
TQRMNOPQVHKNLLCDEIMBF00856983,1,2,24,5,4.0,5,1,0,2200000.0,366666.67,165.0,263.0,3,0.0,30.0,0.0,2.0,2.0,,0,0
TQRMNOPQVHKNLLCDEIMBF00856983,1,1,17,5,1.0,3,3,3,2200000.0,366666.67,165.0,263.0,0,,,,,,,0,0
TQRMNOPWYHJMKOCDEFJAH00877294,1,2,38,5,4.0,5,3,7,794000.0,132333.33,402.0,406.0,0,,,,,,,0,0
TQRMNOPWYHJMKOCDEFJAH00877294,1,1,1,5,4.0,7,4,5,794000.0,132333.33,402.0,406.0,0,,,,,,,0,0
TQRMNORWTHJNKQCDEIGED00877196,1,2,23,1,1.0,3,1,0,620000.0,206666.67,113.0,140.0,3,0.0,32.0,0.0,2.0,3.0,,0,0
TQRMNORRWHJOKUCDEGKDB00878440,1,2,25,5,4.0,3,3,4,290000.0,72500.0,102.0,126.0,0,,,,,,,0,0
TQRMNORRWHJOKUCDEGKDB00878440,1,2,7,5,4.0,1,4,3,290000.0,72500.0,102.0,126.0,0,,,,,,,0,0
TQRMNORRWHJOKUCDEGKDB00878440,1,1,4,5,4.0,7,4,5,290000.0,72500.0,102.0,126.0,0,,,,,,,0,0
TQRMNORRWHJOKUCDEGKDB00878440,1,2,0,5,4.0,7,4,5,290000.0,72500.0,102.0,126.0,0,,,,,,,0,0
TQRMNOPQRHLMKOCDEFJAH00851623,1,2,87,4,1.0,2,3,1,650000.0,650000.0,410.0,616.0,0,,,,,,,0,0
TQRMNORWXHJOKNCDEFJAH00877293,1,2,75,4,1.0,4,3,1,520000.0,520000.0,321.0,488.0,0,,,,,,,0,0
TQRMNOPWYHJMKOCDEFJAH00877294,1,2,62,4,1.0,2,3,4,794000.0,132333.33,402.0,406.0,0,,,,,,,0,0
TQRMNOPWYHJMKOCDEFJAH00877294,1,2,16,5,4.0,3,3,3,794000.0,132333.33,402.0,406.0,0,,,,,,,0,0
TQRMNOPWYHJMKOCDEFJAH00877294,1,2,21,5,1.0,1,3,6,794000.0,132333.33,402.0,406.0,0,,,,,,,0,0
TQRMNOPWYHJMKOCDEFJAH00877294,1,2,23,5,4.0,2,3,7,794000.0,132333.33,402.0,406.0,0,,,,,,,0,0
TQRMNORVRHLMLTCDEGJBF00853007,1,2,17,5,4.0,3,3,3,2526873.0,360981.86,748.0,862.0,0,,,,,,,0,0
TQRMNORVRHLMLTCDEGJBF00853007,1,1,14,5,1.0,1,3,3,2526873.0,360981.86,748.0,862.0,0,,,,,,,0,0
TQRMNORVRHLMLTCDEGJBF00853007,1,2,2,5,1.0,7,4,5,2526873.0,360981.86,748.0,862.0,0,,,,,,,0,0
TQRMNORVRHLMLTCDEGJBF00853007,1,2,23,5,1.0,4,1,0,2526873.0,360981.86,748.0,862.0,3,0.0,48.0,0.0,2.0,,,0,0
TQRMNORVRHLMLTCDEGJBF00853007,1,2,1,5,1.0,7,4,5,2526873.0,360981.86,748.0,862.0,0,,,,,,,0,0
TQRMNOSSSHJNLQCDEFMDB00877511,1,1,46,1,1.0,4,1,0,1836000.0,367200.0,328.0,601.0,3,0.0,45.0,0.0,2.0,7.0,,0,0
TQRMNOSSSHJNLQCDEFMDB00877511,1,2,44,1,4.0,4,1,0,1836000.0,367200.0,328.0,601.0,2,0.0,30.0,0.0,2.0,1.0,,0,0
TQRMNOSSSHJNLQCDEFMDB00877511,1,2,20,5,4.0,5,3,3,1836000.0,367200.0,328.0,601.0,0,,,,,,,0,0
TQRMNORPPHMOKMCDEGJBF00878487,1,1,52,2,1.0,4,1,0,1780000.0,445000.0,627.0,763.0,3,0.0,40.0,0.0,2.0,4.0,,0,0
TQRMNORPPHMOKMCDEGJBF00878487,1,1,23,5,4.0,4,1,0,1780000.0,445000.0,627.0,763.0,3,0.0,20.0,0.0,2.0,4.0,,0,0
TQRMNORPPHMOKMCDEGJBF00878487,1,2,49,2,1.0,2,1,0,1780000.0,445000.0,627.0,763.0,3,0.0,32.0,0.0,2.0,0.0,,0,0
TQRMNORUSHMOKMCDEGJBF00878488,1,2,44,2,1.0,3,1,0,1280000.0,426666.67,587.0,634.0,3,0.0,32.0,0.0,2.0,12.0,,0,0
TQRMNORUSHMOKMCDEGJBF00878488,1,1,47,2,1.0,3,1,0,1280000.0,426666.67,587.0,634.0,3,0.0,36.0,0.0,2.0,11.0,,0,0
TQRMNORUSHMOKMCDEGJBF00878488,1,2,17,5,1.0,5,3,3,1280000.0,426666.67,587.0,634.0,0,,,,,,,0,0
